date,symbol,open,high,low,close,volume,RSI,EMA_50,EMA_200,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBL_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,avg_sentiment,Name,Market_Cap,AI_Score,Stability_Score,Sentiment_Rescaled,Safety_Index,Recommendation
2025-06-13 10:00:00,NSENG:BUACEMENT,83.7,90.0,83.7,90.0,1143690.0,100.0,83.94705882352942,83.76268656716418,0.5025641025640937,0.10051282051281873,0.40205128205127494,84.015,86.83244565164973,81.19755434835027,6.7070062528113645,1.5621322893124003,0.3533,BUA Cement Plc,14.73T,87.52621212851803,0.0,67.66499999999999,47.296106064259014,HOLD 🟡
2025-06-16 10:00:00,NSENG:BUACEMENT,90.0,90.0,90.0,90.0,334804.0,100.0,84.18442906574396,83.8247493873914,0.8905836803272535,0.2585269924757057,0.6320566878515479,84.33000000000001,88.2081981708819,80.45180182911812,9.19767145946137,1.2310095758606696,0.3533,BUA Cement Plc,14.73T,88.78920371652713,0.0,67.66499999999999,47.927601858263564,HOLD 🟡
2025-06-17 10:00:00,NSENG:BUACEMENT,90.0,90.0,90.0,90.0,199516.0,100.0,84.4124906710089,83.88619466711886,1.184438521249092,0.443709298230383,0.740729223018709,84.64500000000001,89.2609791115098,80.02902088849022,10.90667874418994,1.0800502851764948,0.3533,BUA Cement Plc,14.73T,91.18168922905598,0.0,67.66499999999999,49.12384461452799,HOLD 🟡
2025-06-18 10:00:00,NSENG:BUACEMENT,90.0,90.0,90.0,90.0,852006.0,100.0,84.63160868391051,83.94702855102813,1.4011687980824519,0.6352011982007968,0.7659675998816551,84.96000000000001,90.13093089450919,79.78906910549082,12.172624516264555,0.9873397172404468,0.3533,BUA Cement Plc,14.73T,91.10164685929051,0.0,67.66499999999999,49.08382342964526,HOLD 🟡
2025-06-19 10:00:00,NSENG:BUACEMENT,90.0,90.0,90.0,90.0,543817.0,100.0,84.84213383356108,84.0072571226597,1.5550039859367075,0.819161755747979,0.7358422301887285,85.275,90.87269689482343,79.67730310517658,13.128576710227918,0.9220485754033524,0.3533,BUA Cement Plc,14.73T,91.04223972470278,0.0,67.66499999999999,49.05411986235139,HOLD 🟡
2025-06-20 10:00:00,NSENG:BUACEMENT,85.0,87.9,85.0,87.9,1337468.0,75.00000000000004,84.96205015381359,84.04599088263323,1.4902879196010161,0.9533869885185865,0.5369009310824296,85.485,91.1486514165705,79.8213485834295,13.250632079477107,0.7132016805390149,0.3533,BUA Cement Plc,14.73T,89.91544485889564,49.999999999999915,67.66499999999999,63.490722429447786,HOLD 🟡
2025-06-23 10:00:00,NSENG:BUACEMENT,87.9,87.9,87.9,87.9,703240.0,75.00000000000004,85.07726387327189,84.08433923205978,1.422601110710076,1.0472298129568844,0.37537129775319156,85.695,91.3913423167392,79.99865768326079,13.294456658472969,0.6935452503899234,0.3533,BUA Cement Plc,14.73T,87.56882620599701,49.999999999999915,67.66499999999999,62.31741310299847,HOLD 🟡
2025-06-24 10:00:00,NSENG:BUACEMENT,88.9,92.0,88.9,92.0,999060.0,83.20000000000002,85.34874372137888,84.16310202577063,1.680423683679166,1.1738685871013408,0.5065550965778252,86.11,92.37532647110058,79.84467352889942,14.551913764024107,0.9700473333008417,0.3533,BUA Cement Plc,14.73T,88.3578122434871,33.599999999999966,67.66499999999999,57.79190612174354,HOLD 🟡
2025-06-25 10:00:00,NSENG:BUACEMENT,92.0,100.0,91.9,100.0,7374895.0,89.75609756097563,85.92330279112873,84.32068310014107,2.501447936761167,1.439384457033306,1.062063479727861,86.925,95.63431141153868,78.21568858846132,20.03868026813616,1.2506333958088447,0.3533,BUA Cement Plc,14.73T,90.73058026759603,20.487804878048735,67.66499999999999,55.04463159721263,HOLD 🟡
2025-06-26 10:00:00,NSENG:BUACEMENT,105.9,105.9,105.9,105.9,1433068.0,92.04545454545456,86.70670268167271,84.53540267128395,3.5868492981586257,1.8688774252583702,1.7179718729002555,88.035,100.0464462953161,76.02355370468389,27.287888442815028,1.243665648614127,0.3533,BUA Cement Plc,14.73T,91.25130438467065,15.909090909090878,67.66499999999999,53.93137946506259,HOLD 🟡
2025-06-27 10:00:00,NSENG:BUACEMENT,95.4,95.4,95.4,95.4,1338236.0,65.85365853658537,87.04761630199927,84.64350811734083,3.558752367080757,2.2068524136228476,1.3518999534579095,88.62,100.87957842496611,76.3604215750339,27.66774638900047,0.7765184806923222,0.3533,BUA Cement Plc,14.73T,81.21678414340138,68.29268292682926,67.66499999999999,79.62919694974947,BUY 🟢
2025-06-30 10:00:00,NSENG:BUACEMENT,95.4,95.4,95.4,95.4,1688820.0,65.85365853658537,87.3751607607444,84.75053788731753,3.4961835194604305,2.4647186347903642,1.0314648846700663,89.205,101.59200082641814,76.81799917358185,27.77198772808283,0.7500605306648457,0.3533,BUA Cement Plc,14.73T,81.21678414340138,68.29268292682926,67.66499999999999,79.62919694974947,BUY 🟢
2025-07-01 10:00:00,NSENG:BUACEMENT,95.4,95.4,95.4,95.4,438199.0,65.85365853658537,87.68986033875441,84.85650268445866,3.4073197953195944,2.6532388668962104,0.754080928423384,89.79,102.18743606769686,77.39256393230315,27.614291274522458,0.7262564601812139,0.3533,BUA Cement Plc,14.73T,78.88008464662501,68.29268292682926,67.66499999999999,78.46084720136128,BUY 🟢
2025-07-02 10:00:00,NSENG:BUACEMENT,95.4,95.4,95.4,95.4,452160.0,65.85365853658537,87.99221875684248,84.96141310550883,3.298867364208448,2.782364566358658,0.5165027978497898,90.375,102.6661821195008,78.0838178804992,27.20040303070717,0.7044148378546722,0.3533,BUA Cement Plc,14.73T,72.61858324610102,68.29268292682926,67.66499999999999,75.33009650109929,BUY 🟢
2025-07-03 10:00:00,NSENG:BUACEMENT,95.4,95.4,95.4,95.4,333155.0,58.82352941176472,88.28271998206434,85.06527964177242,3.1763035806973505,2.8611523692263967,0.3151512114709538,90.96000000000001,103.02515644324596,78.89484355675405,26.52848822173692,0.6840009294900399,0.3533,BUA Cement Plc,14.73T,61.11443630615757,82.35294117647057,67.66499999999999,73.79610050601995,BUY 🟢
2025-07-04 10:00:00,NSENG:BUACEMENT,90.0,92.5,90.0,92.5,592399.0,53.731343283582085,88.44810351217946,85.1392569587697,2.8127416012433883,2.8514702156297953,-0.038728614386406957,91.4,102.98256402847329,79.81743597152672,25.34477905574023,0.5474851681068146,0.3533,BUA Cement Plc,14.73T,50.754282156779475,92.53731343283583,67.66499999999999,71.67133510824048,BUY 🟢
2025-07-07 10:00:00,NSENG:BUACEMENT,92.5,92.5,92.5,92.5,454230.0,53.731343283582085,88.60700141366262,85.21249818306056,2.4958455592068702,2.7803452843452106,-0.2844997251383403,91.84,102.84514712113808,80.83485287886192,23.96591272024843,0.5299859689623007,0.3533,BUA Cement Plc,14.73T,50.754282156779475,92.53731343283583,67.66499999999999,71.67133510824048,BUY 🟢
2025-07-08 10:00:00,NSENG:BUACEMENT,92.5,92.5,92.5,92.5,817038.0,53.731343283582085,88.75966802489154,85.28501063895051,2.2191224999565264,2.6681007274674737,-0.4489782275109473,92.28,102.59699670701849,81.96300329298151,22.36020092548437,0.5106620175545048,0.3533,BUA Cement Plc,14.73T,53.60014285780148,92.53731343283583,67.66499999999999,73.0942654587515,BUY 🟢
