date,symbol,open,high,low,close,volume,RSI,EMA_50,EMA_200,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBL_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,avg_sentiment,AI_Score,Stability_Score,Sentiment_Rescaled,Safety_Index,Recommendation
2025-05-20 10:00:00,NSENG:WEMABANK,13.5,13.5,13.05,13.05,12352240.0,43.965517241379324,12.455693907613284,11.463419525133412,0.5296224047337734,0.661621448842671,-0.13199904410889762,13.482500000000002,15.226444410026625,11.738555589973378,25.86974834083624,0.37599948785254045,0.2797,83.95713819847897,87.93103448275865,63.985,86.15487944406708,STRONG BUY 🟢
2025-05-21 10:00:00,NSENG:WEMABANK,13.1,13.5,13.1,13.4,3700283.0,32.29166666666667,12.49272551907943,11.482688982594771,0.47016558502992645,0.6233302760801221,-0.1531646910501957,13.5525,15.152327293310437,11.952672706689563,23.60933102099888,0.4523386053489437,0.2797,89.43120638274824,64.58333333333334,63.985,81.88760319137413,STRONG BUY 🟢
2025-05-22 10:00:00,NSENG:WEMABANK,13.1,13.2,13.1,13.2,4664799.0,48.43749999999998,12.520461773233178,11.499776654409748,0.4022701783100455,0.5791182565261068,-0.1768480782160613,13.6125,15.048823889583899,12.176176110416103,21.10301398837683,0.3564042542940985,0.2797,86.01397403584674,96.87499999999996,63.985,89.86648701792336,STRONG BUY 🟢
2025-05-23 10:00:00,NSENG:WEMABANK,13.2,13.4,13.15,13.4,4361836.0,51.470588235294116,12.554953468400505,11.518684349390746,0.3604459117538994,0.5353837875716654,-0.174937875817766,13.682500000000001,14.909080612923564,12.455919387076438,17.929188568223097,0.38484246488836144,0.2797,87.79568016114823,97.05882352941177,63.985,90.81248713939763,STRONG BUY 🟢
2025-05-26 10:00:00,NSENG:WEMABANK,13.45,13.5,13.45,13.5,2925035.0,49.23076923076922,12.592014116698525,11.538398932978899,0.3315471740047382,0.49461646485828,-0.16306929085354177,13.74,14.800089370611815,12.679910629388186,15.43070408459701,0.3868019967686838,0.2797,84.96345633291502,98.46153846153844,63.985,89.81718970491903,STRONG BUY 🟢
2025-05-27 10:00:00,NSENG:WEMABANK,13.0,13.3,13.0,13.3,3051391.0,40.322580645161295,12.619778268984858,11.55592730180498,0.289172981477563,0.4535277681821366,-0.1643547867045736,13.755,14.778872936195516,12.731127063804486,14.887283696045289,0.27780445995052894,0.2797,89.5814455478839,80.64516129032259,63.985,86.78127116103872,STRONG BUY 🟢
2025-05-28 10:00:00,NSENG:WEMABANK,13.0,13.75,12.8,12.8,5784089.0,33.80281690140846,12.626845787848197,11.56830613462284,0.21279236930980439,0.40538068840767016,-0.19258831909786578,13.7075,14.816921375976516,12.598078624023483,16.187070960810022,0.09100301307913145,0.2797,89.55343258806106,67.60563380281693,63.985,82.8554064348756,STRONG BUY 🟢
2025-05-29 10:00:00,NSENG:WEMABANK,13.3,13.3,13.3,13.3,3351718.0,41.97530864197533,12.653243992246306,11.585536919352963,0.1904110649697106,0.3623867637200783,-0.17197569875036767,13.617499999999998,14.524940008166375,12.71005999183362,13.327556573032895,0.32505730563855395,0.2797,89.11842195416455,83.95061728395066,63.985,87.54139616226746,STRONG BUY 🟢
2025-05-30 10:00:00,NSENG:WEMABANK,13.05,13.3,13.05,13.3,3252952.0,41.97530864197533,12.67860697294253,11.602596253488755,0.1707059283503245,0.32405059664612756,-0.15334466829580307,13.617500000000001,14.524940008166379,12.710059991833624,13.327556573032892,0.325057305638552,0.2797,89.79502123525171,83.95061728395066,63.985,87.87969580281106,STRONG BUY 🟢
2025-06-02 10:00:00,NSENG:WEMABANK,13.3,13.3,13.3,13.3,649217.0,32.85714285714286,12.702975326944784,11.61948584300628,0.1533220642941071,0.28990489017572346,-0.13658282588161635,13.617500000000001,14.524940008166379,12.710059991833624,13.327556573032892,0.325057305638552,0.2797,89.82477638744345,65.71428571428572,63.985,82.42367390800743,STRONG BUY 🟢
2025-06-03 10:00:00,NSENG:WEMABANK,13.0,13.35,13.0,13.35,2085658.0,34.28571428571429,12.728348843535185,11.636704889344527,0.14194357177947303,0.2603126264964734,-0.11836905471700038,13.607499999999998,14.522448948820266,12.69255105117973,13.447715580676359,0.35928176630400077,0.2797,86.48430587901466,68.57142857142858,63.985,81.6105815109359,STRONG BUY 🟢
2025-06-04 10:00:00,NSENG:WEMABANK,13.45,13.45,13.45,13.45,668712.0,40.62499999999998,12.756648888886748,11.654747626763985,0.13938841585741457,0.23612778436866166,-0.09673936851124709,13.585000000000003,14.491758251308328,12.678241748691677,13.349403773401914,0.4255589900586969,0.2797,85.53610345113178,81.24999999999996,63.985,84.94005172556587,STRONG BUY 🟢
2025-06-05 10:00:00,NSENG:WEMABANK,13.3,14.0,13.3,14.0,4900103.0,50.0,12.80540775598923,11.678083471273796,0.17967268496853883,0.2248367644886371,-0.045164079520098266,13.5875,14.498759972149578,12.676240027850422,13.413210261631322,0.726334971691421,0.2797,86.22788206870841,100.0,63.985,90.91094103435421,STRONG BUY 🟢
2025-06-11 10:00:00,NSENG:WEMABANK,13.85,13.95,13.85,13.95,2164790.0,56.92307692307692,12.850293726342594,11.700689605887987,0.20519827831806836,0.22090906725452336,-0.015710788936455,13.5875,14.498759972149578,12.676240027850422,13.413210261631322,0.6989004296682181,0.2797,76.379009262635,86.15384615384616,63.985,81.83265847747134,STRONG BUY 🟢
2025-06-13 10:00:00,NSENG:WEMABANK,13.9,14.4,13.85,13.9,12600685.0,64.91228070175438,12.891458678250729,11.72257329140154,0.21886991665951783,0.22050123713552228,-0.0016313204760044497,13.584999999999999,14.492338502376416,12.677661497623582,13.357946299247953,0.6735846099195517,0.2797,58.45726307770356,70.17543859649123,63.985,68.07826311779915,BUY 🟢
2025-06-16 10:00:00,NSENG:WEMABANK,13.0,13.8,12.6,13.8,12574137.0,57.6923076923077,12.927087749691877,11.743244203924908,0.2191098621787777,0.22022296214417336,-0.0011130999653956586,13.55,14.357204402470877,12.742795597529124,11.91445612503139,0.6548554487777462,0.2797,82.00346318314803,84.6153846153846,63.985,84.1833469761894,STRONG BUY 🟢
2025-06-17 10:00:00,NSENG:WEMABANK,13.05,14.0,13.05,13.9,6892958.0,64.00000000000003,12.965241171272588,11.764704460602273,0.22477808317331238,0.22113398635000117,0.0036440968233112103,13.522499999999999,14.23218858997224,12.812811410027757,10.496411018262032,0.7659617227429052,0.2797,58.45726307770356,71.99999999999994,63.985,68.62563153885176,BUY 🟢
2025-06-18 10:00:00,NSENG:WEMABANK,13.95,13.95,13.55,13.9,5133072.0,60.86956521739131,13.001898380242292,11.785951182387326,0.22665742346050166,0.22223867377210127,0.004418749688400392,13.515,14.204087879201996,12.825912120798005,10.197378900510476,0.779354790310528,0.2797,80.28913504936986,78.26086956521738,63.985,81.41982839425015,STRONG BUY 🟢
2025-06-19 10:00:00,NSENG:WEMABANK,14.0,14.0,14.0,14.0,1116517.0,60.86956521739131,13.041039620232791,11.807981518880984,0.23352405846088686,0.22449575070985842,0.009028307751028447,13.515,14.204087879201996,12.825912120798005,10.197378900510476,0.8519144761054701,0.2797,80.28913504936986,78.26086956521738,63.985,81.41982839425015,STRONG BUY 🟢
2025-06-20 10:00:00,NSENG:WEMABANK,14.0,14.0,13.95,14.0,2823624.0,66.66666666666666,13.078645909635426,11.829792648046348,0.23624265786619425,0.2268451321411256,0.009397525725068662,13.540000000000001,14.262277100928904,12.817722899071098,10.668790264828694,0.8184373417130382,0.2797,58.45726307770356,66.66666666666669,63.985,67.02563153885178,BUY 🟢
2025-06-23 10:00:00,NSENG:WEMABANK,13.95,14.5,13.95,14.5,6860416.0,90.4761904761905,13.134385285728156,11.856361875428972,0.2755664305299952,0.2365893918188995,0.038977038711095674,13.6125,14.414389216656152,12.810610783343849,11.781659748850712,1.0533806800026826,0.2797,54.77372887901911,19.04761904761901,63.985,35.89815015379526,SELL 🔴
2025-06-24 10:00:00,NSENG:WEMABANK,14.05,14.85,13.9,14.85,5549557.0,89.74358974358977,13.201664294130973,11.886149319454555,0.33115552386454006,0.2555026182280276,0.07565290563651245,13.684999999999999,14.651327829302328,12.718672170697669,14.122438133757104,1.102797500327145,0.2797,47.678766570106426,20.51282051282047,63.985,32.79022943889935,SELL 🔴
2025-06-25 10:00:00,NSENG:WEMABANK,14.9,15.35,14.9,15.15,3389720.0,91.11111111111114,13.278069615929759,11.918625445629138,0.394866004125344,0.2833752954074909,0.1114907087178531,13.782500000000002,14.920954631229705,12.6440453687703,16.52029212740363,1.100594860123188,0.2797,47.678766570106426,17.777777777777715,63.985,31.969716618386528,SELL 🔴
2025-06-26 10:00:00,NSENG:WEMABANK,15.25,15.25,15.0,15.0,2211223.0,85.41666666666667,13.345596297658004,11.949285888956211,0.42831591311457196,0.3123634189489071,0.11595249416566483,13.8625,15.107648479837662,12.61735152016234,17.96427022308619,0.9567728340913619,0.2797,47.678766570106426,29.166666666666657,63.985,35.38638328505321,SELL 🔴
2025-06-27 10:00:00,NSENG:WEMABANK,15.0,15.0,15.0,15.0,2563595.0,85.10638297872342,13.410474874220435,11.979641253245205,0.44964201374015467,0.3398191379071566,0.10982287583299805,13.9375,15.268457312771895,12.606542687228105,19.09893901735455,0.8991487892978336,0.2797,35.94955736869287,29.787234042553166,63.985,29.707948897112388,SELL 🔴
2025-06-30 10:00:00,NSENG:WEMABANK,14.95,14.95,14.95,14.95,1891728.0,82.6086956521739,13.470848408564732,12.009197061670626,0.4572377676349557,0.3633028638527165,0.09393490378223923,14.02,15.388595130628074,12.651404869371925,19.523468339915475,0.8397644705827665,0.2797,35.94955736869287,34.782608695652186,63.985,31.206561293042093,SELL 🔴
2025-07-01 10:00:00,NSENG:WEMABANK,15.0,15.0,15.0,15.0,2278500.0,77.77777777777777,13.530815137640626,12.038956294887834,0.46196677404672215,0.3830356458915176,0.07893112815520453,14.13,15.438031868274233,12.821968131725768,18.51425149715828,0.8325607047891899,0.2797,45.89430994315934,44.44444444444446,63.985,39.077488304913004,SELL 🔴
2025-07-02 10:00:00,NSENG:WEMABANK,15.2,15.95,15.0,15.45,71134549.0,84.09090909090911,13.6060772891057,12.072897028272035,0.49630469332606353,0.4056894553784268,0.0906152379476367,14.2375,15.61011755320568,12.864882446794322,19.281721555128055,0.9416743750538037,0.2797,36.94046135778987,31.818181818181785,63.985,30.812685224349465,SELL 🔴
2025-07-03 10:00:00,NSENG:WEMABANK,15.7,16.5,15.7,16.0,8074321.0,88.88888888888887,13.699956611101555,12.111972679732014,0.561426371469981,0.43683683859673766,0.12458953287324331,14.372499999999999,15.881237708710207,12.86376229128979,20.994784605464726,1.039358163650367,0.2797,30.519109835247864,22.222222222222257,63.985,24.723221584290613,SELL 🔴
2025-07-04 10:00:00,NSENG:WEMABANK,15.7,16.5,15.7,16.5,3133658.0,93.54838709677416,13.809762234195613,12.155634643117766,0.6459356478337916,0.4786566004441485,0.16727904738964317,14.532499999999999,16.22933141239935,12.835668587600647,23.352230000335133,1.0797570653226884,0.2797,26.75817147647428,12.903225806451672,63.985,20.047053480172643,SELL 🔴
2025-07-07 10:00:00,NSENG:WEMABANK,16.5,16.8,16.0,16.2,8466419.0,84.8484848484848,13.903497048540883,12.195877084479779,0.6808539054084708,0.5190960614370129,0.16175784397145787,14.675,16.431341892145483,12.918658107854519,23.93651641765563,0.9341409855393005,0.2797,26.75817147647428,30.303030303030397,63.985,25.266994829146256,SELL 🔴
2025-07-08 10:00:00,NSENG:WEMABANK,16.25,16.5,16.25,16.4,3118685.0,85.71428571428567,14.001399125068692,12.237709153290925,0.7164069117087628,0.558558231491363,0.15784868021739984,14.8225,16.640096736005198,13.004903263994803,24.52483367859939,0.9339521437156364,0.2797,26.75817147647428,28.57142857142867,63.985,24.747514309665746,SELL 🔴
2025-07-09 10:00:00,NSENG:WEMABANK,16.5,16.5,15.45,15.95,4747209.0,75.3246753246753,14.077814845654235,12.274647370671115,0.7002002139473547,0.5868866279825613,0.11331358596479335,14.919999999999998,16.760880796049285,13.079119203950711,24.676686274119135,0.7797573863040136,0.2797,33.77737222771615,49.350649350649405,63.985,34.4908809190529,SELL 🔴
2025-07-10 10:00:00,NSENG:WEMABANK,15.95,16.2,15.95,16.1,4077544.0,76.25,14.15711622425603,12.312710580913194,0.691488981069357,0.6078070985999204,0.08368188246943653,15.0275,16.88093919298831,13.17406080701169,24.66729919132671,0.7893269992501892,0.2797,35.241922648187625,47.5,63.985,34.66796132409381,SELL 🔴
2025-07-11 10:00:00,NSENG:WEMABANK,16.35,16.4,16.0,16.0,56080097.0,70.8333333333333,14.229386176245988,12.349400027869283,0.6688065167795383,0.620006982235844,0.048799534543694234,15.132500000000002,16.954666148759248,13.310333851240756,24.082817099081392,0.7380408615840818,0.2797,38.359865101980986,58.3333333333334,63.985,39.47693255099051,SELL 🔴
2025-07-14 10:00:00,NSENG:WEMABANK,16.25,16.45,15.9,16.2,6434181.0,69.56521739130432,14.306665149726538,12.387714455452674,0.6593680445663814,0.6278791947019515,0.0314888498644299,15.252500000000001,17.020482793438507,13.484517206561494,23.18285911737101,0.7679607526488504,0.2797,38.359865101980986,60.86956521739137,63.985,55.2378021162079,HOLD 🟡
2025-07-16 10:00:00,NSENG:WEMABANK,16.0,16.25,15.8,16.25,5956536.0,67.18749999999997,14.382874359541184,12.426145157388468,0.6484476683929223,0.6319928894401458,0.016454778952776583,15.370000000000001,17.070588133558473,13.669411866441529,22.12866797083243,0.7587340175538575,0.2797,43.31566876055265,65.62500000000006,63.985,59.14233438027634,HOLD 🟡
2025-07-17 10:00:00,NSENG:WEMABANK,16.25,16.4,16.2,16.3,5754663.0,70.96774193548384,14.458055757206235,12.464690976717938,0.6364907050844533,0.6328924525690073,0.0035982525154459877,15.49,17.089539407388692,13.890460592611308,20.65254238074489,0.7531978881728072,0.2797,42.01226699539461,58.06451612903231,63.985,41.222488336407,SELL 🔴
2025-07-18 10:00:00,NSENG:WEMABANK,16.3,16.3,16.0,16.1,14162357.0,66.66666666666666,14.522445727511874,12.500863205805322,0.6039148426053451,0.6270969305762749,-0.0231820879709298,15.594999999999999,17.052069878756278,14.13793012124372,18.68637228286347,0.6732929927942299,0.2797,43.31566876055265,66.66666666666669,63.985,59.454834380276324,HOLD 🟡
2025-07-21 10:00:00,NSENG:WEMABANK,16.35,17.1,16.35,17.1,9351961.0,75.29411764705883,14.623526287217292,12.54662576097144,0.6512823025706549,0.631934004975151,0.019348297595503938,15.75,17.15112736563695,14.348872634363053,17.792093531897756,0.9817549186138032,0.2797,45.7065792569675,49.41176470588235,63.985,40.47381904024846,SELL 🔴
2025-07-22 10:00:00,NSENG:WEMABANK,17.75,18.3,17.75,17.95,20856361.0,79.2079207920792,14.753976236738183,12.600390678772719,0.7487778076423872,0.6553027655085982,0.09347504213378899,15.9225,17.51242717476384,14.332572825236161,19.970823360198956,1.1376078200880977,0.2797,32.13979458467706,41.584158415841614,63.985,31.34214481709101,SELL 🔴
2025-07-23 10:00:00,NSENG:WEMABANK,18.0,18.2,17.8,18.0,8963543.0,77.41935483870967,14.881271286277862,12.65411813470533,0.8206186984234591,0.6883659520915705,0.13225274633188866,16.080000000000002,17.837809641810512,14.322190358189491,21.863304002618285,1.0461342213433402,0.2797,35.383793884417194,45.16129032258067,63.985,34.037284038982804,SELL 🔴
2025-07-24 10:00:00,NSENG:WEMABANK,18.25,18.45,18.25,18.4,2229950.0,76.66666666666666,15.0192606476003,12.71129108858886,0.8994613484835767,0.7305850313699718,0.16887631711360496,16.2425,18.224863023740763,14.260136976259234,24.40958009839328,1.044173790108521,0.2797,33.844403321984586,46.666666666666686,63.985,33.7192016609923,SELL 🔴
2025-07-25 10:00:00,NSENG:WEMABANK,19.0,19.9,18.95,19.9,9462812.0,80.90909090909089,15.21066219083166,12.78282053049345,1.0706405033912638,0.7985961257742302,0.2720443776170336,16.4875,18.97110412982506,14.00389587017494,30.12711605549732,1.1870056219950735,0.2797,58.16750585998377,38.181818181818215,63.985,43.33529838453735,SELL 🔴
2025-07-28 10:00:00,NSENG:WEMABANK,19.5,19.95,19.05,19.95,4838720.0,85.71428571428572,15.39651857550493,12.854135749095505,1.1965427985082115,0.8781854603210265,0.31835733818718503,16.735,19.557857827767695,13.912142172232302,33.73597642984997,1.0694583638564625,0.2797,59.20479647029758,28.571428571428555,63.985,40.97082680657735,SELL 🔴
2025-07-29 10:00:00,NSENG:WEMABANK,19.8,20.0,19.0,19.25,12487246.0,74.78260869565219,15.54763549411258,12.917776189403012,1.2257079266082904,0.9476899535784793,0.2780179730298111,16.95,19.85426184117499,14.04573815882501,34.268576297050025,0.8959698067494976,0.2797,64.47507673573315,50.43478260869563,63.985,50.16497315047526,HOLD 🟡
2025-07-30 10:00:00,NSENG:WEMABANK,19.25,20.0,19.0,20.0,24519678.0,83.47107438016529,15.722238023755224,12.98824607806567,1.2944189765259217,1.0170357581679679,0.2773832183579539,17.2,20.254418714618282,14.145581285381716,35.51649668160794,0.9583523513982141,0.2797,57.84754382510789,33.05785123966942,63.985,41.63812728445477,SELL 🔴
