date,symbol,open,high,low,close,volume,RSI,EMA_50,EMA_200,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBL_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,avg_sentiment,Name,Market_Cap,AI_Score,Stability_Score,Sentiment_Rescaled,Safety_Index,Recommendation
2025-05-21 10:00:00,NSENG:OANDO,46.5517005,46.5517005,46.5517005,46.5517005,2631915.66976162,68.88361044342845,40.33029128494988,37.754316153827716,2.970758474488619,2.3250462935802596,0.6457121809083595,42.3573922865,51.68828555380766,33.02649901919234,44.05792124404017,0.7247538415317353,0.5509,Oando Plc,546.98B,77.68689714822119,62.232779113143096,77.545,78.02228230805352,BUY 🟢
2025-05-22 10:00:00,NSENG:OANDO,46.5517005,46.5517005,46.5517005,46.5517005,1885064.32756415,70.04830915743743,40.574268116912634,37.8418523164762,2.832990965743427,2.426635228012893,0.406355737730534,42.850840312,51.95933463744588,33.74234598655413,42.512558722892166,0.7031543335137795,0.5509,Oando Plc,546.98B,71.84477091130537,59.90338168512514,77.545,59.40239996119023,HOLD 🟡
2025-05-23 10:00:00,NSENG:OANDO,45.15514948,45.15514948,45.15514948,45.15514948,2426681.49147419,67.44186043955689,40.75391052330822,37.91462144248141,2.5813628821881593,2.4575807588479464,0.12378212334021299,43.223253915499996,52.05093556534584,34.39557226565415,40.84690924521168,0.6094225891422885,0.5509,Oando Plc,546.98B,71.63917809815202,65.11627912088622,77.545,75.86347278534187,BUY 🟢
2025-05-26 10:00:00,NSENG:OANDO,45.15514948,46.5517005,45.15514948,45.24825289,3739531.49144358,62.86472147392444,40.93015924357064,37.98759289967065,2.362228184107096,2.4385102438997763,-0.07628205979268055,43.600322689500004,52.07299603405953,35.12764934494048,38.86518641110859,0.5972497188008652,0.5509,Oando Plc,546.98B,54.279503055644085,74.27055705215112,77.545,69.92991864346737,BUY 🟢
2025-05-27 10:00:00,NSENG:OANDO,45.15514948,45.15514948,44.41032228,44.41032228,4266743.16655736,63.199999984418746,41.066636225391406,38.051500654698806,2.0967780080708565,2.3701637967339924,-0.2733857886631359,43.86566738250001,52.073626353883924,35.65770841111609,37.42315784147144,0.5331784612593016,0.5509,Oando Plc,546.98B,50.76713776722902,73.60000003116251,77.545,67.97256889296327,BUY 🟢
2025-05-28 10:00:00,NSENG:OANDO,45.24825289,45.62066649,45.24825289,45.62066649,2061498.26900523,64.97461927328806,41.24522564753292,38.12681573763713,1.9614609922239907,2.288423235831992,-0.3269622436080013,44.189201701,52.11994310346015,36.25846029853985,35.89447691824076,0.590247854289887,0.5509,Oando Plc,546.98B,49.99455491207683,70.05076145342389,77.545,66.52150589206558,BUY 🟢
2025-05-29 10:00:00,NSENG:OANDO,45.62066649,45.80687329,44.68963248,44.68963248,2756414.8811277,61.835748780739934,41.38030042527673,38.19211739676512,1.7588200360793067,2.1825025958814552,-0.42368255980214853,44.466184319,52.03455924815127,36.89780938984873,34.04103610445104,0.514761964298263,0.5509,Oando Plc,546.98B,56.717195037594415,76.32850243852013,77.545,71.76614825035324,BUY 🟢
2025-05-30 10:00:00,NSENG:OANDO,44.31721888,44.31721888,42.08273725,42.08273725,5161593.3987202,50.462962957437895,41.40784696742274,38.23083003212069,1.3720547667798613,2.0204130300611367,-0.6483582632812754,44.6291152705,51.81680065652228,37.44142988447772,32.21074557475427,0.32286522825192926,0.5509,Oando Plc,546.98B,67.52396533665426,99.07407408512421,77.545,83.99320489386439,STRONG BUY 🟢
2025-06-02 10:00:00,NSENG:OANDO,41.94308215,43.19997806,41.94308215,43.19997806,3130277.70059657,41.530054626848184,41.47812661811205,38.28027429110457,1.1425222156560295,1.8448348671801154,-0.7023126515240858,44.880494453,51.44174850143046,38.319240404569534,29.238777907411766,0.3719363416966,0.5509,Oando Plc,546.98B,68.57331373408945,83.06010925369637,77.545,79.71368964315363,BUY 🟢
2025-06-03 10:00:00,NSENG:OANDO,43.75859847,43.75859847,43.75859847,43.75859847,2155858.94654912,28.187919478084936,41.56755688681354,38.33478497945179,0.9942311360501037,1.6747141209541132,-0.6804829849040095,45.031787479500004,51.32438521395463,38.73918974504538,27.94735935063305,0.3988343873843425,0.5509,Oando Plc,546.98B,73.49025376669184,56.37583895616987,77.545,84.16687857019687,STRONG BUY 🟢
2025-06-04 10:00:00,NSENG:OANDO,48.13445832,48.13445832,47.94825151,48.13445832,4049162.50051918,47.849462362797254,41.82508243321301,38.43229416691993,1.2157898379423244,1.5829292643517556,-0.3671394264094312,45.448425199,51.37580657342509,39.52104382457491,26.083990142547375,0.7265783953593273,0.5509,Oando Plc,546.98B,66.71684351288427,95.69892472559451,77.545,82.57709917412049,STRONG BUY 🟢
2025-06-05 10:00:00,NSENG:OANDO,52.92928347,52.92928347,52.83618007,52.92928347,22779173.23342463,60.43010752191434,42.260541297400735,38.576542816701824,1.7580137350038427,1.617946158482173,0.14006757652166968,46.088511081,52.35190993330202,39.82511222869798,27.179870667959616,1.0460910721409493,0.5509,Oando Plc,546.98B,75.58901207924336,79.13978495617133,77.545,82.04544152647307,STRONG BUY 🟢
2025-06-11 10:00:00,NSENG:OANDO,55.25686849,58.74824603,55.25686849,58.74824603,10639557.62475315,67.71929823371292,42.9071179535811,38.777256281510766,2.626989428542025,1.8197548124941436,0.8072346160478814,47.019545091,54.88342412253353,39.15566605946646,33.44940499238798,1.2457325381003976,0.5509,Oando Plc,546.98B,88.69734915277759,64.56140353257416,77.545,84.22609563616105,STRONG BUY 🟢
2025-06-13 10:00:00,NSENG:OANDO,60.51721065,64.24134669,60.51721065,64.24134669,16343905.63240542,74.33628316172752,43.74375437461714,39.03063031542608,3.7160697034389756,2.19901779068311,1.5170519127558655,48.136785902999996,58.7904084588383,37.48316334716169,44.26395471150202,1.2558255749437324,0.5509,Oando Plc,546.98B,74.81007338648766,51.327433676544956,77.545,58.312266796207325,HOLD 🟡
2025-06-16 10:00:00,NSENG:OANDO,64.24134669,66.10341471,58.65514263,60.23790045,15558715.19666613,70.5882352905781,44.39058363247529,39.241647928705426,4.207626119572616,2.6007394564610116,1.6068866631116046,48.8443717505,60.73281724981657,36.955926251183435,48.67887567494353,0.9791849657785359,0.5509,Oando Plc,546.98B,66.02020844797298,58.823529418843805,77.545,56.166163049639636,HOLD 🟡
