date,symbol,open,high,low,close,volume,RSI,EMA_50,EMA_200,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBL_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,avg_sentiment,Name,Market_Cap,AI_Score,Stability_Score,Sentiment_Rescaled,Safety_Index,Recommendation
2025-06-24 10:00:00,NSENG:ABBEYBDS,5.9,5.9,5.9,5.9,90397.0,36.69724770642203,6.777214576669842,7.363833404486159,-0.3901129762447777,-0.4381546597319748,0.04804168348719712,6.1915,7.7869972826512015,4.596002717348798,51.53831164180577,0.40864917064740464,0.2714,Abbey Mortgage Bank Plc,68.54B,77.90767549471806,73.39449541284407,63.56999999999999,63.686186371212244,HOLD 🟡
2025-06-25 10:00:00,NSENG:ABBEYBDS,5.8,5.8,5.8,5.8,261216.0,68.96551724137926,6.73889243640828,7.348272873098237,-0.3741702361458339,-0.42535777501474664,0.05118753886891275,6.1,7.551547268842532,4.648452731157468,47.59171373254203,0.39666199425967685,0.2714,Abbey Mortgage Bank Plc,68.54B,85.39187624569392,62.06896551724148,63.56999999999999,64.03062777801941,HOLD 🟡
2025-06-26 10:00:00,NSENG:ABBEYBDS,5.8,5.8,5.8,5.8,72411.0,68.96551724137926,6.702073125176583,7.332867172868404,-0.3574154370808973,-0.4117693074279768,0.0543538703470795,6.0085,7.272566537222752,4.7444334627772475,42.07594365391536,0.41752807551646376,0.2714,Abbey Mortgage Bank Plc,68.54B,86.28145600991424,62.06896551724148,63.56999999999999,64.47541766012957,HOLD 🟡
2025-06-27 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,168437.0,63.49206349206347,6.664736924189267,7.317117250750311,-0.34420395135103643,-0.39825623621258877,0.054052284861552335,5.9145,6.925043886908642,4.9039561130913585,34.17174357624961,0.4186081860812484,0.2714,Abbey Mortgage Bank Plc,68.54B,86.23568937161068,73.01587301587305,63.56999999999999,67.73660659056725,BUY 🟢
2025-06-30 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,87744.0,63.49206349206347,6.628864887946551,7.301524044275184,-0.3299305200658056,-0.38459109298323213,0.05466057291742654,5.820500000000001,6.428879209998091,5.212120790001911,20.904706124837734,0.4420591640531058,0.2714,Abbey Mortgage Bank Plc,68.54B,86.23568937161068,73.01587301587305,63.56999999999999,67.73660659056725,BUY 🟢
2025-07-01 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,33181.0,63.49206349206347,6.594399598223157,7.2860859940833915,-0.3149877403401602,-0.3706704224546178,0.05568268211445759,5.7645,6.119581903079759,5.409418096920241,12.319608052034305,0.4795821754442623,0.2714,Abbey Mortgage Bank Plc,68.54B,86.23568937161068,73.01587301587305,63.56999999999999,67.73660659056725,BUY 🟢
2025-07-02 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,162192.0,66.66666666666666,6.561285888488916,7.270801556331318,-0.2996908304087835,-0.35647450404545095,0.05678367363666742,5.742500000000001,6.035712694490763,5.449287305509238,10.212022446347836,0.512789350769797,0.2714,Abbey Mortgage Bank Plc,68.54B,72.77593069554393,66.66666666666669,63.56999999999999,59.101965347771966,HOLD 🟡
2025-07-03 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,184619.0,72.72727272727269,6.529470755606998,7.255669202536978,-0.28429079179692085,-0.34203776159574495,0.0577469697988241,5.751,6.034058483821214,5.4679415161787865,9.84380051543084,0.4982335805899534,0.2714,Abbey Mortgage Bank Plc,68.54B,70.70347135111696,54.54545454545462,63.56999999999999,39.42937203919486,SELL 🔴
2025-07-04 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,289376.0,0.0,6.49890327499496,7.240687419427157,-0.2689854533768363,-0.32742729995196324,0.05844184657512691,5.759500000000001,6.030907636707527,5.488092363292475,9.424694390399365,0.48249865015729393,0.2714,Abbey Mortgage Bank Plc,68.54B,75.42649941666052,0.0,63.56999999999999,50.42724970833026,HOLD 🟡
2025-07-07 10:00:00,NSENG:ABBEYBDS,5.75,5.75,5.75,5.75,221799.0,0.0,6.469534519112805,7.225854708786091,-0.2539287300747546,-0.3127275859765215,0.05879885590176692,5.768000000000001,6.026057521127622,5.50994247887238,8.947902951720561,0.4651240546655122,0.2714,Abbey Mortgage Bank Plc,68.54B,72.94325450750773,0.0,63.56999999999999,49.185627253753864,HOLD 🟡
