date,symbol,open,high,low,close,volume,RSI,EMA_50,EMA_200,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBL_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,avg_sentiment,Name,Market_Cap,AI_Score,Stability_Score,Sentiment_Rescaled,Safety_Index,Recommendation
2025-05-27 10:00:00,NSENG:ZENITHBANK,48.5,48.5,48.2,48.5,27431968.0,43.42105263157894,47.968489717832846,47.82152848610361,0.04672729147322485,0.07550963289409446,-0.028782341420869606,48.1425,49.26606341024532,47.018936589754674,4.667657102332969,0.6590920444454236,0.5147,Zenith Bank Plc,4.00T,77.66651085192541,86.84210526315788,75.735,85.03288700491008,STRONG BUY 🟢
2025-05-28 10:00:00,NSENG:ZENITHBANK,48.5,48.5,48.3,48.45,17591185.0,42.85714285714289,47.98737247399627,47.82778193400308,0.07079466620034935,0.07456663955534544,-0.003771973354996086,48.177499999999995,49.293165956420545,47.061834043579445,4.63148131978849,0.6221243681550901,0.5147,Zenith Bank Plc,4.00T,77.66651085192541,85.71428571428578,75.735,84.69454114024845,STRONG BUY 🟢
2025-05-29 10:00:00,NSENG:ZENITHBANK,48.3,48.6,48.3,48.5,27696352.0,44.736842105263165,48.00747551423171,47.83447067097817,0.0928326986366983,0.07821985137161602,0.014612847265082274,48.2125,49.32220598287161,47.10279401712839,4.603395313960528,0.6295388167846188,0.5147,Zenith Bank Plc,4.00T,77.72288549971421,89.47368421052633,75.735,85.850548013015,STRONG BUY 🟢
2025-05-30 10:00:00,NSENG:ZENITHBANK,48.5,49.0,48.5,49.0,29928179.0,52.380952380952415,48.04639804308537,47.846067977734606,0.14892708076049388,0.0923612972493916,0.05656578351110228,48.2875,49.39720598287161,47.17779401712839,4.5962453341821785,0.8210309807270963,0.5147,Zenith Bank Plc,4.00T,77.38329571404617,95.23809523809517,75.735,87.41007642845165,STRONG BUY 🟢
2025-06-02 10:00:00,NSENG:ZENITHBANK,49.0,50.0,48.6,48.95,14447460.0,63.76811594202908,48.081833413944764,47.857052375966106,0.18718989204539582,0.11132701620859245,0.07586287583680337,48.3875,49.33888403336789,47.436115966632116,3.9323545682991976,0.7956219466963079,0.5147,Zenith Bank Plc,4.00T,75.87073883889258,72.46376811594185,75.735,79.82149985422885,BUY 🟢
2025-06-03 10:00:00,NSENG:ZENITHBANK,48.9,49.0,48.6,48.6,8391535.0,51.51515151515154,48.10215367222144,47.86444488963809,0.18711443203162048,0.12648449937319806,0.060629932658422425,48.417500000000004,49.355176299212715,47.47982370078729,3.873294983064847,0.5973150329987158,0.5147,Zenith Bank Plc,4.00T,78.98287588066508,96.96969696969693,75.735,88.72934703124162,STRONG BUY 🟢
2025-06-04 10:00:00,NSENG:ZENITHBANK,48.7,48.95,48.7,48.8,12838605.0,54.28571428571427,48.129520194879426,47.87375389571134,0.20087736869283646,0.14136307323712574,0.059514295455710714,48.4075,49.32302400871102,47.491975991288975,3.782570918601557,0.7143581141867612,0.5147,Zenith Bank Plc,4.00T,79.03125055413611,91.42857142857146,75.735,87.09119670563949,STRONG BUY 🟢
2025-06-05 10:00:00,NSENG:ZENITHBANK,48.9,50.75,48.9,50.75,62816787.0,71.96261682242996,48.23228410880572,47.90237325993312,0.3649266510491387,0.18607578879952835,0.17885086224961033,48.495,49.86877696803182,47.12122303196818,5.6656437489713145,1.3207300211295188,0.5147,Zenith Bank Plc,4.00T,78.85512235695398,56.07476635514007,75.735,61.39699108501901,HOLD 🟡
2025-06-11 10:00:00,NSENG:ZENITHBANK,50.5,50.5,49.95,50.1,28666334.0,68.75000000000006,48.30552786924471,47.924240192670105,0.4374447309459626,0.23634957722881522,0.20109515371714737,48.555,50.09769074569146,47.01230925430854,6.354405295814887,1.0007484501722046,0.5147,Zenith Bank Plc,4.00T,80.9468494275774,62.499999999999886,75.735,79.37042471378867,BUY 🟢
2025-06-13 10:00:00,NSENG:ZENITHBANK,50.35,50.55,50.2,50.2,34722936.0,69.02654867256645,48.37982089398022,47.946884568862444,0.4972529732475124,0.28853025643255464,0.20872271681495774,48.625,50.33272239824675,46.91727760175325,7.0240509953593895,0.9611405230782798,0.5147,Zenith Bank Plc,4.00T,79.28375454458093,61.9469026548671,75.735,78.3729480687506,BUY 🟢
