date,symbol,open,high,low,close,volume,RSI,EMA_50,EMA_200,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBL_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,avg_sentiment,Name,Market_Cap,AI_Score,Stability_Score,Sentiment_Rescaled,Safety_Index,Recommendation
2025-06-02 10:00:00,NSENG:STANBIC,69.2,69.2,69.2,69.2,326585.0,100.0,64.83721456519082,62.23471232208182,1.828937853307366,1.9083857361854866,-0.07944788287812066,67.4625,72.96244019106237,61.96255980893764,16.305177516582884,0.657956263126598,0.6273,Stanbic IBTC Holdings PLC,2.20T,90.10301799949593,0.0,81.365,51.32450899974796,HOLD 🟡
2025-06-03 10:00:00,NSENG:STANBIC,72.15,72.15,72.15,72.15,785785.0,100.0,65.12399046459511,62.33337190096658,1.979966727040221,1.9227019343564336,0.05726479268378748,68.01750000000001,73.0096280137095,63.02537198629052,14.67895178067259,0.9139016456159811,0.6273,Stanbic IBTC Holdings PLC,2.20T,86.84393965707841,0.0,81.365,49.6949698285392,HOLD 🟡
2025-06-04 10:00:00,NSENG:STANBIC,72.15,72.15,72.15,72.15,370760.0,100.0,65.39952025029726,62.43104979249926,2.075730468830457,1.9533076412512385,0.12242282757921874,68.5725,72.6955386086503,64.44946139134971,12.02534137927096,0.9338426509630872,0.6273,Stanbic IBTC Holdings PLC,2.20T,86.76540319452569,0.0,81.365,49.65570159726285,HOLD 🟡
2025-06-05 10:00:00,NSENG:STANBIC,72.15,72.15,72.15,72.15,106835.0,100.0,65.66424494636404,62.5277557647132,2.1271039933803024,1.9880669116770513,0.13903708170325113,68.93,72.98818211829669,64.87181788170332,11.774792161023312,0.8967293613416627,0.6273,Stanbic IBTC Holdings PLC,2.20T,86.76540319452569,0.0,81.365,49.65570159726285,HOLD 🟡
2025-06-11 10:00:00,NSENG:STANBIC,72.15,72.15,72.15,72.15,659316.0,100.0,65.91858828180074,62.6234994884474,2.1431134044278366,2.0190762102272086,0.12403719420062798,69.28750000000001,73.14262304397803,65.43237695602198,11.127903428404908,0.8712592266635204,0.6273,Stanbic IBTC Holdings PLC,2.20T,86.76540319452569,0.0,81.365,49.65570159726285,HOLD 🟡
2025-06-13 10:00:00,NSENG:STANBIC,79.35,79.35,79.35,79.35,18676230.0,100.0,66.44531030996542,62.78993232935837,2.705592419870456,2.1563794521558584,0.5492129677145976,70.00500000000001,75.49507717326641,64.51492282673361,15.684814436872793,1.3510809324780442,0.6273,Stanbic IBTC Holdings PLC,2.20T,81.18967191346866,0.0,81.365,46.867835956734325,HOLD 🟡
2025-06-16 10:00:00,NSENG:STANBIC,79.35,79.35,79.35,79.35,371360.0,100.0,66.95137657231972,62.95470912210108,3.115448145133243,2.3481931907513354,0.7672549543819076,70.7225,77.13223560502423,64.31276439497576,18.126439549009827,1.1729996782735763,0.6273,Stanbic IBTC Holdings PLC,2.20T,82.76549729198695,0.0,81.365,47.65574864599347,HOLD 🟡
2025-06-17 10:00:00,NSENG:STANBIC,81.0,81.0,79.35,80.0,20315489.0,100.0,67.46308729497385,63.124314006458285,3.452908349881767,2.5691362225774217,0.8837721273043453,71.2975,78.83229472706105,63.762705272938945,21.136210181453922,1.0774875305325278,0.6273,Stanbic IBTC Holdings PLC,2.20T,80.57538347388811,0.0,81.365,46.56069173694405,HOLD 🟡
2025-06-18 10:00:00,NSENG:STANBIC,80.5,80.5,80.5,80.5,761550.0,100.0,67.97433877360233,63.29720640440398,3.7178369051704294,2.7988763590960235,0.9189605460744059,71.8725,80.36357736019652,63.38142263980349,23.628167547244114,1.0080332938928922,0.6273,Stanbic IBTC Holdings PLC,2.20T,80.57538347388811,0.0,81.365,46.56069173694405,HOLD 🟡
2025-06-19 10:00:00,NSENG:STANBIC,85.0,85.0,85.0,85.0,7732190.0,100.0,68.64201176287283,63.51315459938504,4.242007859824838,3.0875026592417867,1.1545052005830514,72.6725,82.86793112327642,62.47706887672358,28.058567197430722,1.10456001570429,0.6273,Stanbic IBTC Holdings PLC,2.20T,80.57538347388811,0.0,81.365,46.56069173694405,HOLD 🟡
