Date,open,high,low,close,volume,RSI,EMA_50,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,sentiment_score,tomorrow_close,target
1981-04-06 00:00:00-05:00,0.0894058924605262,0.0894058924605262,0.0889781415462493,0.0889781415462493,22803200,52.50682042022568,0.090914453190288,-2.342752574961693e-05,0.0007900821668382,-0.0008135096925878,0.725781390995301,0.0881226360797882,0
1981-04-07 00:00:00-05:00,0.0885503870041303,0.0885503870041303,0.0881226360797882,0.0881226360797882,10684800,51.02151781645968,0.0908049701663468,5.273347917400528e-05,0.0006929945374094,-0.0006402610582354,0.6556200466938821,0.0924009382724762,1
1981-04-08 00:00:00-05:00,0.0924009382724762,0.0932564458238735,0.0924009382724762,0.0924009382724762,21952000,57.49674182029868,0.0908675571509009,0.0004530918946513,0.0008746823623094,-0.000421590467658,0.7394840189596877,0.0941119119524955,1
1981-04-09 00:00:00-05:00,0.0941119119524955,0.0945396683956668,0.0941119119524955,0.0941119119524955,12499200,59.7864415584295,0.0909947867509635,0.0008980875063842,0.0010557423792338,-0.0001576548728496,0.14764496954352657,0.0953952074050903,1
1981-04-10 00:00:00-05:00,0.0953952074050903,0.0958229582795159,0.0953952074050903,0.0953952074050903,33465600,61.4633090350711,0.0911673522668116,0.001338867323688,0.0011972177572301,0.0001416495664578,0.31725666618293646,0.0953952074050903,0
1981-04-13 00:00:00-05:00,0.0953952074050903,0.0958229582795159,0.0953952074050903,0.0953952074050903,16060800,61.463309035071106,0.0913331505075284,0.0016689498891119,0.0012218402581232,0.0004471096309887,0.5023241106613184,0.0953952074050903,0
1981-04-14 00:00:00-05:00,0.0953952074050903,0.0958229582795159,0.0953952074050903,0.0953952074050903,6652800,61.463309035071106,0.0914924468564524,0.0019085422137134,0.0011691460661798,0.0007393961475336,0.6199939373697336,0.0906899198889732,0
1981-04-15 00:00:00-05:00,0.0911176765049448,0.0911176765049448,0.0906899198889732,0.0906899198889732,34048000,51.60825571607029,0.0914609752106689,0.0016991566580419,0.0007678084084065,0.0009313482496353,0.519192470321987,0.0855561196804046,0
1981-04-16 00:00:00-05:00,0.0859838706361503,0.0859838706361503,0.0855561196804046,0.0855561196804046,23878400,43.426676899970815,0.0912294122486977,0.0011062106173531,0.0001398898941742,0.0009663207231788,0.011506394677187615,0.0881226360797882,1
1981-04-20 00:00:00-05:00,0.0881226360797882,0.0885503870041303,0.0881226360797882,0.0881226360797882,35347200,47.87554215469465,0.0911075778891327,0.0008337817157118,-0.0001060312059736,0.0009398129216854,0.6447739981222764,0.0941119119524955,1
1981-04-21 00:00:00-05:00,0.0941119119524955,0.0945396683956668,0.0941119119524955,0.0941119119524955,28537600,56.476988056045094,0.0912253949112253,0.0010886154753175,0.0001190420429056,0.0009695734324118,0.6800736365654307,0.0975339636206626,1
1981-04-22 00:00:00-05:00,0.0975339636206626,0.0979617201645685,0.0975339636206626,0.0975339636206626,18995200,60.488854446510025,0.0914727897625758,0.0015488498590753,0.0004634211413307,0.0010854287177445,0.43506302442047795,0.1001004949212074,1
1981-04-23 00:00:00-05:00,0.1001004949212074,0.1005282515287127,0.1001004949212074,0.1001004949212074,58016000,63.22667573417493,0.0918111311413457,0.0020965191824723,0.0008088723717821,0.0012876468106901,0.3223053308726137,0.099244974553585,0
1981-04-24 00:00:00-05:00,0.1001004761854847,0.1001004761854847,0.099244974553585,0.099244974553585,35056000,61.69211664037539,0.0921026544124139,0.0024334662391983,0.0009166555428066,0.0015168106963917,0.4522357542914295,0.0983894988894462,0
1981-04-27 00:00:00-04:00,0.0988172555794481,0.0988172555794481,0.0983894988894462,0.0983894988894462,38528000,60.12077778850258,0.0923491973330818,0.0026014812165402,0.0008677364161187,0.0017337448004214,0.664006852244355,0.0966784656047821,0
1981-04-28 00:00:00-04:00,0.0971062222153741,0.0971062222153741,0.0966784656047821,0.0966784656047821,32188800,56.99394690461358,0.092518972559423,0.0025669776892817,0.0006665863110882,0.0019003913781935,0.1858266419570821,0.0953952074050903,0
1981-04-29 00:00:00-04:00,0.0958229582795159,0.0958229582795159,0.0953952074050903,0.0953952074050903,13641600,54.69632672491027,0.0926317660827825,0.0024083235287558,0.0004063457204498,0.0020019778083059,0.2960153956515502,0.0971062183380127,1
1981-04-30 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,12611200,57.17527522250009,0.0928072347986739,0.002393067454289,0.0003128717167864,0.0020801957375026,0.8526910777425384,0.0971062183380127,0
1981-05-01 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,16553600,57.1752752225001,0.0929758223884519,0.002353843265413,0.0002189180223283,0.0021349252430846,0.6508095890998618,0.0966784656047821,0
1981-05-04 00:00:00-04:00,0.0971062222153741,0.0971062222153741,0.0966784656047821,0.0966784656047821,14448000,56.28234879624372,0.09312102408321,0.002262164913467,0.0001017917363058,0.0021603731771611,0.19286886773819012,0.0962507203221321,0
1981-05-05 00:00:00-04:00,0.0966784655093143,0.0966784655093143,0.0962507203221321,0.0962507203221321,17539200,55.35142667523432,0.09324375726905,0.0021304353569051,-2.395025620477399e-05,0.0021543856131099,0.8168506996108731,0.0936841964721679,0
1981-05-06 00:00:00-04:00,0.0941119473648012,0.0941119473648012,0.0936841964721679,0.0936841964721679,18950400,50.00682684368057,0.0932610293946625,0.0017982130284689,-0.0002849380677128,0.0020831510961817,0.1698736442800125,0.0949674472212791,1
1981-05-07 00:00:00-04:00,0.0949674472212791,0.0953952037909923,0.0949674472212791,0.0949674472212791,9363200,52.47761498576434,0.0933279477408043,0.0016198000043699,-0.0003706808734494,0.0019904808778193,0.2610478863233582,0.0958229824900627,1
1981-05-08 00:00:00-04:00,0.0958229824900627,0.0962507391840583,0.0958229824900627,0.0958229824900627,7907200,54.106125633106565,0.0934257922407752,0.0015298062889319,-0.0003685396711099,0.0018983459600419,0.7963447252821306,0.0936841964721679,0
1981-05-11 00:00:00-04:00,0.0941119473648012,0.0941119473648012,0.0936841964721679,0.0936841964721679,11939200,49.53600701928023,0.0934359257400455,0.0012712492934839,-0.0005016773332463,0.0017729266267303,0.41758792915073795,0.0936841964721679,0
1981-05-12 00:00:00-04:00,0.0936841964721679,0.0949674548615615,0.0936841964721679,0.0936841964721679,4256000,49.53600701928022,0.0934456618471876,0.0010541889774664,-0.000574990119411,0.0016291790968775,0.7817440620184749,0.0932564586400985,0
1981-05-13 00:00:00-04:00,0.0936842153303307,0.0945397229993004,0.0932564586400985,0.0932564586400985,4905600,48.58418520603313,0.0934382421135763,0.000837992390251,-0.0006329493653011,0.0014709417555522,0.5366532182154081,0.0919731855392456,0
1981-05-14 00:00:00-04:00,0.0928286930737763,0.0928286930737763,0.0919731855392456,0.0919731855392456,4928000,45.744318664274,0.0933807889145829,0.000556688464698,-0.0007314026326834,0.0012880910973814,0.1643521582192774,0.0941119119524955,1
1981-05-15 00:00:00-04:00,0.0941119119524955,0.095395175570518,0.0941119119524955,0.0941119119524955,4905600,50.89591102811498,0.0934094604062657,0.0005005602771911,-0.0006300246561521,0.0011305849333433,0.2043144362477256,0.0958229824900627,1
1981-05-18 00:00:00-04:00,0.0958229824900627,0.0966784844550643,0.0958229824900627,0.0958229824900627,4166400,54.60922151525223,0.0935041083311205,0.0005873764663044,-0.0004345667736311,0.0010219432399355,0.908131481253843,0.0941119119524955,0
1981-05-19 00:00:00-04:00,0.0945396683956668,0.0945396683956668,0.0941119119524955,0.0941119119524955,25424000,50.49684794391243,0.0935279437672529,0.000512205443766,-0.0004077902369355,0.0009199956807016,0.2681114424728336,0.0971062183380127,1
1981-05-20 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,13283200,56.64914439416108,0.0936682682602239,0.0006863357167614,-0.0001869279711521,0.0008732636879136,0.8093862961719172,0.1026677936315536,1
1981-05-21 00:00:00-04:00,0.1026677936315536,0.1030955502605082,0.1026677936315536,0.1026677936315536,32211200,65.28026317723405,0.0940211908238054,0.0012585995071484,0.0003082686553878,0.0009503308517605,0.4590316659277206,0.1073730662465095,1
1981-05-22 00:00:00-04:00,0.1073730662465095,0.1082285793766605,0.1073730662465095,0.1073730662465095,31427200,70.61140147610787,0.0945447937815585,0.0020679606967398,0.0008941038759833,0.0011738568207564,0.6885705440834364,0.1069453358650207,0
1981-05-26 00:00:00-04:00,0.1073730810661474,0.1073730810661474,0.1069453358650207,0.1069453358650207,85344000,69.5656977353447,0.0950310895495374,0.0026443881430902,0.001176425057867,0.0014679630852231,0.048885198120817375,0.1129338443279266,1
1981-05-27 00:00:00-04:00,0.1129338443279266,0.1133616008059023,0.1129338443279266,0.1129338443279266,149497600,75.12091957154453,0.0957331583643762,0.0035435853856411,0.0016604978403343,0.0018830875453067,0.7104323032488412,0.1129338443279266,0
1981-05-28 00:00:00-04:00,0.1129338443279266,0.1133616008059023,0.1129338443279266,0.1129338443279266,73987200,75.12091957154453,0.0964076950688292,0.0042077019103104,0.0018596914920029,0.0023480104183075,0.10310180524883505,0.1133617088198661,1
1981-05-29 00:00:00-04:00,0.1133617088198661,0.1137902310460699,0.1133617088198661,0.1133617088198661,59382400,75.49160866508406,0.0970725583531836,0.0047142017462566,0.0018929530623593,0.0028212486838973,0.5171121878369878,0.1133617088198661,0
1981-06-01 00:00:00-04:00,0.1133617088198661,0.1137902310460699,0.1133617088198661,0.1133617088198661,51251200,75.49160866508406,0.0977113485675633,0.0050573090052316,0.0017888482570673,0.0032684607481642,0.5953137356160287,0.1078008040785789,0
1981-06-02 00:00:00-04:00,0.1082285605693213,0.1082285605693213,0.1078008040785789,0.1078008040785789,40432000,61.64660110952159,0.0981070134895639,0.0048248871460895,0.0012451411183402,0.0035797460277492,0.7237382508095606,0.1078008040785789,0
1981-06-03 00:00:00-04:00,0.1078008040785789,0.1086563056370795,0.1078008040785789,0.1078008040785789,39446400,61.64660110952158,0.0984871621401135,0.0045878057789999,0.0008064478010005,0.0037813579779994,0.9698537661236997,0.1099396422505378,1
1981-06-04 00:00:00-04:00,0.1099396422505378,0.1103673875795243,0.1099396422505378,0.1099396422505378,56067200,64.5469482365446,0.098936279007189,0.0045203951515048,0.0005912297388043,0.0039291654127005,0.2376768055646743,0.1082286164164543,0
1981-06-05 00:00:00-04:00,0.1086563617049336,0.1086563617049336,0.1082286164164543,0.1082286164164543,57680000,60.59897052480219,0.0993006843957876,0.0042795739933239,0.0002803268644987,0.0039992471288251,0.9647195602771039,0.1043787896633148,0
1981-06-08 00:00:00-04:00,0.1048065462141549,0.1048065462141549,0.1043787896633148,0.1043787896633148,93497600,52.77705009949482,0.0994998257788279,0.0037350176868824,-0.0002113835535541,0.0039464012404366,0.25116556119270894,0.1065175533294677,1
1981-06-09 00:00:00-04:00,0.1065175533294677,0.1069453098495262,0.1065175533294677,0.1065175533294677,119593600,56.16238298532482,0.0997750307808138,0.0034364203297125,-0.0004079847285792,0.0038444050582918,0.7868002378045074,0.1078008040785789,1
1981-06-10 00:00:00-04:00,0.1078008040785789,0.1090840621278219,0.1078008040785789,0.1078008040785789,25222400,58.10310579211878,0.1000897669885693,0.0032656826272467,-0.000462977944836,0.0037286605720828,0.1333555563264357,0.1125061810016632,1
1981-06-11 00:00:00-04:00,0.1125061810016632,0.1129339378338085,0.1125061810016632,0.1125061810016632,38976000,64.33752042417889,0.1005766851851612,0.0034700557188687,-0.0002068838825712,0.00367693960144,0.6611729793613919,0.111222855746746,0
1981-06-12 00:00:00-04:00,0.1116506123243613,0.1116506123243613,0.111222855746746,0.111222855746746,25804800,61.643337954547064,0.1009941820699292,0.0034882587678227,-0.0001509446668937,0.0036392034347165,0.35042275219478225,0.110795073211193,0
1981-06-15 00:00:00-04:00,0.1112228296885902,0.1112228296885902,0.110795073211193,0.110795073211193,143763200,60.73040298569917,0.1013785307421357,0.0034286430766421,-0.0001684482864595,0.0035970913631016,0.6507360362089719,0.1086563467979431,0
1981-06-16 00:00:00-04:00,0.109084103450727,0.109084103450727,0.1086563467979431,0.1086563467979431,37251200,56.245449406921594,0.1016639352933438,0.0031722521166641,-0.0003398713971499,0.0035121235138141,0.20717658581000387,0.1069453358650207,0
1981-06-17 00:00:00-04:00,0.1073730810661474,0.1073730810661474,0.1069453358650207,0.1069453358650207,27574400,52.88085664611195,0.1018710490412527,0.0027987340865148,-0.0005707115418394,0.0033694456283543,0.6425259334917093,0.1065175533294677,0
1981-06-18 00:00:00-04:00,0.1069453098495262,0.1073730549465998,0.1065175533294677,0.1065175533294677,23049600,52.04263410775511,0.1020532648956925,0.0024400722471057,-0.0007434987049988,0.0031835709521046,0.20420278905916,0.103523313999176,0
1981-06-19 00:00:00-04:00,0.1039510592345191,0.1039510592345191,0.103523313999176,0.103523313999176,27507200,46.48806395903716,0.1021109138801428,0.0018924055916239,-0.0010329322883844,0.0029253378800084,0.5030745267199002,0.099672757089138,0
1981-06-22 00:00:00-04:00,0.1001005023052089,0.1001005023052089,0.099672757089138,0.099672757089138,10841600,40.501423304899056,0.1020152998883387,0.0011345892209543,-0.0014325989272433,0.0025671881481976,0.498890546366931,0.1013837531208992,1
1981-06-23 00:00:00-04:00,0.1013837531208992,0.1022400201549112,0.1013837531208992,0.1013837531208992,15030400,43.95514710483015,0.1019905333484391,0.0006644183664567,-0.0015222158253927,0.0021866341918494,0.1432507184319114,0.0988172590732574,0
1981-06-24 00:00:00-04:00,0.099672772483509,0.099672772483509,0.0988172590732574,0.0988172590732574,23027200,40.1868833327706,0.1018660912200006,8.374460068283351e-05,-0.0016823116729333,0.0017660562736161,0.4827604506924479,0.1009560450911521,1
1981-06-25 00:00:00-04:00,0.1009560450911521,0.1013838018552377,0.1009560450911521,0.1009560450911521,24259200,44.46004057050932,0.1018304031365164,-0.0002015381784895,-0.0015740755616845,0.001372537383195,0.30516206826809733,0.099672757089138,0
1981-06-26 00:00:00-04:00,0.1005282589442681,0.1005282589442681,0.099672757089138,0.099672757089138,23788800,42.498196776316,0.101745789566031,-0.0005251241489021,-0.0015181292256777,0.0009930050767755,0.16392144560957567,0.0962507203221321,0
1981-06-29 00:00:00-04:00,0.0971062221194839,0.0971062221194839,0.0962507203221321,0.0962507203221321,10595200,37.71855998772497,0.1015302966545055,-0.0010456445897683,-0.0016309197332351,0.0005852751434667,0.37738405735474057,0.0889781415462493,0
1981-06-30 00:00:00-04:00,0.0894058924605262,0.0894058924605262,0.0889781415462493,0.0889781415462493,35907200,29.997203446445,0.1010380552777111,-0.0020216923065884,-0.0020855739600441,6.38816534557345e-05,0.4508635344861116,0.0881226360797882,0
1981-07-01 00:00:00-04:00,0.0885503870041303,0.0885503870041303,0.0881226360797882,0.0881226360797882,170464000,29.238941625874357,0.1005315682503416,-0.0028316082779846,-0.0023163919451523,-0.0005152163328323,0.7707690353122624,0.0881226360797882,0
1981-07-02 00:00:00-04:00,0.0881226360797882,0.0885503870041303,0.0881226360797882,0.0881226360797882,30284800,29.238941625874357,0.1000449434593395,-0.0034338887880189,-0.0023349379641492,-0.0010989508238696,0.5753543469374786,0.0851283445954322,0
1981-07-06 00:00:00-04:00,0.0859838520333269,0.0859838520333269,0.0851283445954322,0.0851283445954322,16531200,26.517996503702072,0.0994599787980098,-0.0041054892058802,-0.0024052307056084,-0.0017002585002717,0.49753871028853747,0.0859838500618934,1
1981-07-07 00:00:00-04:00,0.0859838500618934,0.0868393574801731,0.0859838500618934,0.0859838500618934,15836800,28.563460960138748,0.0989315031612994,-0.0045166402173543,-0.002253105373666,-0.0022635348436882,0.08667298584062622,0.0894059017300605,1
1981-07-08 00:00:00-04:00,0.0894059017300605,0.0898344237404456,0.0894059017300605,0.0894059017300605,16620800,36.21231299797397,0.0985579501639959,-0.00451431121615,-0.0018006210979694,-0.0027136901181806,0.5908024814659807,0.0825618430972099,0
1981-07-09 00:00:00-04:00,0.0829895940386639,0.0829895940386639,0.0825618430972099,0.0825618430972099,32883200,29.426189944016983,0.0979306518476514,-0.0050070061492669,-0.001834652824869,-0.0031723533243979,0.4863333705449179,0.0761447474360466,0
1981-07-10 00:00:00-04:00,0.0765724982622995,0.0765724982622995,0.0761447474360466,0.0761447474360466,55171200,24.74403789907488,0.0970763026550394,-0.0058478658658557,-0.0021404100331662,-0.0037074558326894,0.1901691850393472,0.0778565481305122,1
1981-07-13 00:00:00-04:00,0.0778565481305122,0.0782843047815829,0.0778565481305122,0.0778565481305122,45740800,28.03361836630731,0.0963225867913325,-0.0063034628435008,-0.0020768056086491,-0.0042266572348517,0.047814257493596135,0.0812785774469375,1
1981-07-14 00:00:00-04:00,0.0812785774469375,0.0821340850265732,0.0812785774469375,0.0812785774469375,19779200,34.22354206831274,0.0957326256405719,-0.0063155953124994,-0.0016711504621181,-0.0046444448503812,0.03860572027011344,0.0834173485636711,1
1981-07-15 00:00:00-04:00,0.0834173485636711,0.0838450994942133,0.0834173485636711,0.0834173485636711,10953600,37.82310622196705,0.0952496735983405,-0.0060825139918615,-0.0011504553131841,-0.0049320586786773,0.8679466622452732,0.0855561196804046,1
1981-07-16 00:00:00-04:00,0.0855561196804046,0.0864116273033905,0.0855561196804046,0.0855561196804046,15232000,41.28349064129944,0.0948695342290096,-0.0056599698026551,-0.0005823288991822,-0.0050776409034729,0.2712113853011633,0.0885503813624382,1
1981-07-17 00:00:00-04:00,0.0885503813624382,0.0889781379710212,0.0885503813624382,0.0885503813624382,19824000,45.828901006484834,0.0946217243126735,-0.0050255571008337,4.166704211129666e-05,-0.005067224142945,0.8589739486512123,0.0825618430972099,0
1981-07-20 00:00:00-04:00,0.0829895940386639,0.0829895940386639,0.0825618430972099,0.0825618430972099,23654400,39.279590515349234,0.09414878779442,-0.0049489569584468,9.461374759860489e-05,-0.0050435707060454,0.05377113113027221,0.0821340307593345,0
1981-07-21 00:00:00-04:00,0.0825617871222741,0.0825617871222741,0.0821340307593345,0.0821340307593345,31942400,38.852429628611034,0.0936776208518677,-0.0048666717119234,0.0001415191952975,-0.005008190907221,0.32587593784069835,0.0774280205368995,0
1981-07-22 00:00:00-04:00,0.0782842991173157,0.0782842991173157,0.0774280205368995,0.0774280205368995,22668800,34.41839223253402,0.0930403816238297,-0.0051221507905177,-9.116790663733428e-05,-0.0050309828838803,0.38831203063913233,0.0795675814151763,1
1981-07-23 00:00:00-04:00,0.0795675814151763,0.0799953381635711,0.0795675814151763,0.0795675814151763,34451200,37.8890047044192,0.092512036517608,-0.005093263151941,-4.9824214448532245e-05,-0.0050434389374925,0.42742307929734513,0.0821340307593345,1
1981-07-24 00:00:00-04:00,0.0821340307593345,0.0825617871222741,0.0821340307593345,0.0821340307593345,28851200,41.86336029579195,0.0921050558996365,-0.0048078564999388,0.0001884659500429,-0.0049963224499817,0.22066396767783758,0.0855561196804046,1
1981-07-27 00:00:00-04:00,0.0855561196804046,0.0859838706361503,0.0855561196804046,0.0855561196804046,17337600,46.7556796389192,0.0918482348714313,-0.0042564697617897,0.0005918821505536,-0.0048483519123433,0.20615715521931288,0.0825618430972099,0
1981-07-28 00:00:00-04:00,0.0829895940386639,0.0829895940386639,0.0825618430972099,0.0825618430972099,22848000,43.320542606424674,0.0914840626449913,-0.0040148244976623,0.0006668219317447,-0.0046816464294071,0.8064752279668862,0.0812785774469375,0
1981-07-29 00:00:00-04:00,0.0817063340925025,0.0817063340925025,0.0812785774469375,0.0812785774469375,15500800,41.899750714190354,0.0910838475391852,-0.0038821170691209,0.0006396234882289,-0.0045217405573499,0.5249002946784029,0.084272876381874,1
1981-07-30 00:00:00-04:00,0.084272876381874,0.08512838421796,0.084272876381874,0.084272876381874,9900800,46.32343917434586,0.0908167506310554,-0.0034950419087118,0.0008213589189104,-0.0043164008276222,0.7200442704951722,0.0855561196804046,1
1981-07-31 00:00:00-04:00,0.0855561196804046,0.0859838706361503,0.0855561196804046,0.0855561196804046,10953600,48.14561612634244,0.0906104513780887,-0.0030495813699476,0.0010134555661397,-0.0040630369360873,0.8834070330666186,0.084700621664524,0
1981-08-03 00:00:00-04:00,0.0855561293845452,0.0855561293845452,0.084700621664524,0.084700621664524,12432000,47.000104823202854,0.0903786933501058,-0.0027340656172545,0.0010631770550662,-0.0037972426723208,0.7054847561430252,0.0859838500618934,1
1981-08-04 00:00:00-04:00,0.0859838500618934,0.0864116066267798,0.0859838500618934,0.0859838500618934,31673600,48.96169601566617,0.0902063465544896,-0.0023533434247019,0.001155119398095,-0.003508462822797,0.6245430263661342,0.0885503813624382,1
