Date,open,high,low,close,volume,RSI,EMA_50,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
1981-05-12 00:00:00-04:00,0.0936841964721679,0.0949674548615615,0.0936841964721679,0.0936841964721679,4256000,49.53600701928022,0.09344566184718764,0.0010541889774664803,-0.0005749901194110709,0.0016291790968775513
1981-05-13 00:00:00-04:00,0.0936842153303307,0.0945397229993004,0.0932564586400985,0.0932564586400985,4905600,48.58418520603313,0.0934382421135763,0.0008379923902510633,-0.0006329493653011904,0.0014709417555522537
1981-05-14 00:00:00-04:00,0.0928286930737763,0.0928286930737763,0.0919731855392456,0.0919731855392456,4928000,45.744318664274,0.09338078891458294,0.0005566884646980019,-0.0007314026326834015,0.0012880910973814034
1981-05-15 00:00:00-04:00,0.0941119119524955,0.095395175570518,0.0941119119524955,0.0941119119524955,4905600,50.89591102811498,0.09340946040626578,0.0005005602771911977,-0.0006300246561521646,0.0011305849333433622
1981-05-18 00:00:00-04:00,0.0958229824900627,0.0966784844550643,0.0958229824900627,0.0958229824900627,4166400,54.60922151525223,0.09350410833112056,0.0005873764663044401,-0.00043456677363113783,0.001021943239935578
1981-05-19 00:00:00-04:00,0.0945396683956668,0.0945396683956668,0.0941119119524955,0.0941119119524955,25424000,50.49684794391243,0.09352794376725292,0.000512205443766095,-0.0004077902369355864,0.0009199956807016814
1981-05-20 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,13283200,56.64914439416108,0.0936682682602239,0.000686335716761452,-0.00018692797115218355,0.0008732636879136356
1981-05-21 00:00:00-04:00,0.1026677936315536,0.1030955502605082,0.1026677936315536,0.1026677936315536,32211200,65.28026317723405,0.09402119082380546,0.0012585995071484196,0.00030826865538782723,0.0009503308517605924
1981-05-22 00:00:00-04:00,0.1073730662465095,0.1082285793766605,0.1073730662465095,0.1073730662465095,31427200,70.61140147610787,0.09454479378155856,0.002067960696739826,0.000894103875983387,0.0011738568207564392
1981-05-26 00:00:00-04:00,0.1073730810661474,0.1073730810661474,0.1069453358650207,0.1069453358650207,85344000,69.5656977353447,0.09503108954953747,0.0026443881430902316,0.001176425057867034,0.0014679630852231977
1981-05-27 00:00:00-04:00,0.1129338443279266,0.1133616008059023,0.1129338443279266,0.1129338443279266,149497600,75.12091957154453,0.09573315836437626,0.003543585385641132,0.0016604978403343474,0.0018830875453067846
1981-05-28 00:00:00-04:00,0.1129338443279266,0.1133616008059023,0.1129338443279266,0.1129338443279266,73987200,75.12091957154453,0.09640769506882922,0.00420770191031046,0.0018596914920029402,0.00234801041830752
1981-05-29 00:00:00-04:00,0.1133617088198661,0.1137902310460699,0.1133617088198661,0.1133617088198661,59382400,75.49160866508406,0.09707255835318361,0.0047142017462566965,0.001892953062359341,0.0028212486838973556
1981-06-01 00:00:00-04:00,0.1133617088198661,0.1137902310460699,0.1133617088198661,0.1133617088198661,51251200,75.49160866508406,0.09771134856756332,0.005057309005231603,0.0017888482570673978,0.003268460748164205
1981-06-02 00:00:00-04:00,0.1082285605693213,0.1082285605693213,0.1078008040785789,0.1078008040785789,40432000,61.64660110952159,0.09810701348956394,0.004824887146089515,0.0012451411183402481,0.0035797460277492673
1981-06-03 00:00:00-04:00,0.1078008040785789,0.1086563056370795,0.1078008040785789,0.1078008040785789,39446400,61.64660110952158,0.09848716214011355,0.004587805778999976,0.0008064478010005667,0.0037813579779994093
1981-06-04 00:00:00-04:00,0.1099396422505378,0.1103673875795243,0.1099396422505378,0.1099396422505378,56067200,64.5469482365446,0.09893627900718902,0.0045203951515048885,0.0005912297388043835,0.003929165412700505
1981-06-05 00:00:00-04:00,0.1086563617049336,0.1086563617049336,0.1082286164164543,0.1082286164164543,57680000,60.59897052480219,0.09930068439578765,0.00427957399332396,0.0002803268644987634,0.003999247128825196
1981-06-08 00:00:00-04:00,0.1048065462141549,0.1048065462141549,0.1043787896633148,0.1043787896633148,93497600,52.77705009949482,0.09949982577882793,0.0037350176868824886,-0.00021138355355416593,0.0039464012404366545
1981-06-09 00:00:00-04:00,0.1065175533294677,0.1069453098495262,0.1065175533294677,0.1065175533294677,119593600,56.16238298532482,0.0997750307808138,0.0034364203297125306,-0.00040798472857929945,0.00384440505829183
1981-06-10 00:00:00-04:00,0.1078008040785789,0.1090840621278219,0.1078008040785789,0.1078008040785789,25222400,58.10310579211878,0.1000897669885693,0.003265682627246788,-0.0004629779448360339,0.003728660572082822
1981-06-11 00:00:00-04:00,0.1125061810016632,0.1129339378338085,0.1125061810016632,0.1125061810016632,38976000,64.33752042417889,0.10057668518516123,0.0034700557188687142,-0.0002068838825712866,0.003676939601440001
1981-06-12 00:00:00-04:00,0.1116506123243613,0.1116506123243613,0.111222855746746,0.111222855746746,25804800,61.643337954547064,0.10099418206992927,0.003488258767822758,-0.0001509446668937946,0.0036392034347165524
1981-06-15 00:00:00-04:00,0.1112228296885902,0.1112228296885902,0.110795073211193,0.110795073211193,143763200,60.73040298569917,0.1013785307421357,0.0034286430766421044,-0.00016844828645955863,0.003597091363101663
1981-06-16 00:00:00-04:00,0.109084103450727,0.109084103450727,0.1086563467979431,0.1086563467979431,37251200,56.245449406921594,0.10166393529334383,0.0031722521166641926,-0.00033987139714997637,0.003512123513814169
1981-06-17 00:00:00-04:00,0.1073730810661474,0.1073730810661474,0.1069453358650207,0.1069453358650207,27574400,52.88085664611195,0.10187104904125273,0.0027987340865148896,-0.0005707115418394238,0.0033694456283543135
1981-06-18 00:00:00-04:00,0.1069453098495262,0.1073730549465998,0.1065175533294677,0.1065175533294677,23049600,52.04263410775511,0.10205326489569254,0.002440072247105754,-0.0007434987049988479,0.003183570952104602
1981-06-19 00:00:00-04:00,0.1039510592345191,0.1039510592345191,0.103523313999176,0.103523313999176,27507200,46.48806395903716,0.10211091388014287,0.0018924055916239857,-0.0010329322883844932,0.002925337880008479
1981-06-22 00:00:00-04:00,0.1001005023052089,0.1001005023052089,0.099672757089138,0.099672757089138,10841600,40.501423304899056,0.10201529988833877,0.0011345892209543296,-0.0014325989272433197,0.0025671881481976492
1981-06-23 00:00:00-04:00,0.1013837531208992,0.1022400201549112,0.1013837531208992,0.1013837531208992,15030400,43.95514710483015,0.10199053334843917,0.000664418366456726,-0.0015222158253927385,0.0021866341918494645
1981-06-24 00:00:00-04:00,0.099672772483509,0.099672772483509,0.0988172590732574,0.0988172590732574,23027200,40.1868833327706,0.10186609122000068,8.374460068283351e-05,-0.001682311672933305,0.0017660562736161384
1981-06-25 00:00:00-04:00,0.1009560450911521,0.1013838018552377,0.1009560450911521,0.1009560450911521,24259200,44.46004057050932,0.10183040313651642,-0.00020153817848952982,-0.0015740755616845347,0.0013725373831950049
1981-06-26 00:00:00-04:00,0.1005282589442681,0.1005282589442681,0.099672757089138,0.099672757089138,23788800,42.498196776316,0.101745789566031,-0.0005251241489021702,-0.0015181292256777402,0.00099300507677557
1981-06-29 00:00:00-04:00,0.0971062221194839,0.0971062221194839,0.0962507203221321,0.0962507203221321,10595200,37.71855998772497,0.10153029665450555,-0.0010456445897683714,-0.0016309197332351531,0.0005852751434667818
1981-06-30 00:00:00-04:00,0.0894058924605262,0.0894058924605262,0.0889781415462493,0.0889781415462493,35907200,29.997203446445,0.10103805527771119,-0.0020216923065884546,-0.002085573960044189,6.38816534557345e-05
1981-07-01 00:00:00-04:00,0.0885503870041303,0.0885503870041303,0.0881226360797882,0.0881226360797882,170464000,29.238941625874357,0.10053156825034167,-0.00283160827798469,-0.0023163919451523397,-0.0005152163328323504
1981-07-02 00:00:00-04:00,0.0881226360797882,0.0885503870041303,0.0881226360797882,0.0881226360797882,30284800,29.238941625874357,0.10004494345933958,-0.0034338887880189517,-0.002334937964149281,-0.0010989508238696708
1981-07-06 00:00:00-04:00,0.0859838520333269,0.0859838520333269,0.0851283445954322,0.0851283445954322,16531200,26.517996503702072,0.09945997879800988,-0.004105489205880233,-0.0024052307056084497,-0.0017002585002717835
1981-07-07 00:00:00-04:00,0.0859838500618934,0.0868393574801731,0.0859838500618934,0.0859838500618934,15836800,28.563460960138748,0.09893150316129944,-0.004516640217354359,-0.0022531053736660604,-0.0022635348436882987
1981-07-08 00:00:00-04:00,0.0894059017300605,0.0898344237404456,0.0894059017300605,0.0894059017300605,16620800,36.21231299797397,0.09855795016399595,-0.004514311216150063,-0.0018006210979694113,-0.002713690118180652
1981-07-09 00:00:00-04:00,0.0829895940386639,0.0829895940386639,0.0825618430972099,0.0825618430972099,32883200,29.426189944016983,0.0979306518476514,-0.005007006149266968,-0.0018346528248690528,-0.0031723533243979154
1981-07-10 00:00:00-04:00,0.0765724982622995,0.0765724982622995,0.0761447474360466,0.0761447474360466,55171200,24.74403789907488,0.09707630265503946,-0.005847865865855728,-0.00214041003316625,-0.0037074558326894783
1981-07-13 00:00:00-04:00,0.0778565481305122,0.0782843047815829,0.0778565481305122,0.0778565481305122,45740800,28.03361836630731,0.0963225867913325,-0.006303462843500876,-0.0020768056086491182,-0.004226657234851758
1981-07-14 00:00:00-04:00,0.0812785774469375,0.0821340850265732,0.0812785774469375,0.0812785774469375,19779200,34.22354206831274,0.09573262564057192,-0.006315595312499464,-0.0016711504621181646,-0.004644444850381299
1981-07-15 00:00:00-04:00,0.0834173485636711,0.0838450994942133,0.0834173485636711,0.0834173485636711,10953600,37.82310622196705,0.09524967359834051,-0.006082513991861507,-0.001150455313184166,-0.004932058678677341
1981-07-16 00:00:00-04:00,0.0855561196804046,0.0864116273033905,0.0855561196804046,0.0855561196804046,15232000,41.28349064129944,0.09486953422900969,-0.005659969802655165,-0.000582328899182259,-0.005077640903472906
1981-07-17 00:00:00-04:00,0.0885503813624382,0.0889781379710212,0.0885503813624382,0.0885503813624382,19824000,45.828901006484834,0.09462172431267356,-0.005025557100833786,4.166704211129666e-05,-0.005067224142945082
1981-07-20 00:00:00-04:00,0.0829895940386639,0.0829895940386639,0.0825618430972099,0.0825618430972099,23654400,39.279590515349234,0.09414878779442008,-0.004948956958446826,9.461374759860489e-05,-0.005043570706045431
1981-07-21 00:00:00-04:00,0.0825617871222741,0.0825617871222741,0.0821340307593345,0.0821340307593345,31942400,38.852429628611034,0.0936776208518677,-0.004866671711923495,0.00014151919529754864,-0.005008190907221044
1981-07-22 00:00:00-04:00,0.0782842991173157,0.0782842991173157,0.0774280205368995,0.0774280205368995,22668800,34.41839223253402,0.09304038162382974,-0.005122150790517713,-9.116790663733429e-05,-0.005030982883880378
1981-07-23 00:00:00-04:00,0.0795675814151763,0.0799953381635711,0.0795675814151763,0.0795675814151763,34451200,37.8890047044192,0.09251203651760805,-0.005093263151941044,-4.9824214448532245e-05,-0.0050434389374925115
1981-07-24 00:00:00-04:00,0.0821340307593345,0.0825617871222741,0.0821340307593345,0.0821340307593345,28851200,41.863360295791956,0.09210505589963654,-0.004807856499938826,0.00018846595004294846,-0.004996322449981774
1981-07-27 00:00:00-04:00,0.0855561196804046,0.0859838706361503,0.0855561196804046,0.0855561196804046,17337600,46.755679638919204,0.09184823487143137,-0.004256469761789741,0.000591882150553627,-0.004848351912343368
1981-07-28 00:00:00-04:00,0.0829895940386639,0.0829895940386639,0.0825618430972099,0.0825618430972099,22848000,43.320542606424674,0.09148406264499132,-0.00401482449766237,0.0006668219317447991,-0.004681646429407169
1981-07-29 00:00:00-04:00,0.0817063340925025,0.0817063340925025,0.0812785774469375,0.0812785774469375,15500800,41.899750714190354,0.09108384753918529,-0.0038821170691209217,0.0006396234882289978,-0.0045217405573499195
1981-07-30 00:00:00-04:00,0.084272876381874,0.08512838421796,0.084272876381874,0.084272876381874,9900800,46.32343917434586,0.09081675063105543,-0.0034950419087118045,0.0008213589189104923,-0.004316400827622297
1981-07-31 00:00:00-04:00,0.0855561196804046,0.0859838706361503,0.0855561196804046,0.0855561196804046,10953600,48.14561612634244,0.09061045137808874,-0.0030495813699476515,0.0010134555661397166,-0.004063036936087368
1981-08-03 00:00:00-04:00,0.0855561293845452,0.0855561293845452,0.084700621664524,0.084700621664524,12432000,47.000104823202854,0.0903786933501058,-0.0027340656172545608,0.001063177055066246,-0.003797242672320807
1981-08-04 00:00:00-04:00,0.0859838500618934,0.0864116066267798,0.0859838500618934,0.0859838500618934,31673600,48.96169601566617,0.09020634655448963,-0.0023533434247019758,0.0011551193980950652,-0.003508462822797041
1981-08-05 00:00:00-04:00,0.0885503813624382,0.0889781379710212,0.0885503813624382,0.0885503813624382,17494400,52.73000362975164,0.09014140674303664,-0.0018235005384739794,0.0013479698274584495,-0.003171470365932429
1981-08-06 00:00:00-04:00,0.0868393835793985,0.0868393835793985,0.0864116325974464,0.0864116325974464,10528000,49.453256704337576,0.08999514109026839,-0.0015582132722437164,0.0012906056749509703,-0.0028488189471946868
1981-08-07 00:00:00-04:00,0.0864116325974464,0.0868393835793985,0.0864116325974464,0.0864116325974464,9206400,49.45325670433756,0.08985461134545185,-0.0013326097072798998,0.0012129673919318296,-0.0025455770992117294
1981-08-10 00:00:00-04:00,0.0864116325974464,0.0864116325974464,0.0864116325974464,0.0864116325974464,0,49.45325670433756,0.08971959257102026,-0.0011406683420543545,0.0011239270057259,-0.0022645953477802546
1981-08-11 00:00:00-04:00,0.0847005787814657,0.0847005787814657,0.0838450714945793,0.0838450714945793,71456000,45.239683498183645,0.08948921919547356,-0.001182027778165562,0.0008660540556917544,-0.0020480818338573163
1981-08-12 00:00:00-04:00,0.0825617871222741,0.0825617871222741,0.0821340307593345,0.0821340307593345,26275200,42.63183081398168,0.08920078043327204,-0.0013374547707717538,0.0005685016504684501,-0.0019059564212402038
1981-08-13 00:00:00-04:00,0.0799953381635711,0.0799953381635711,0.0795675814151763,0.0795675814151763,27484800,39.000309622553395,0.08882300792275848,-0.0016487174075810046,0.00020579121092735944,-0.001854508618508364
1981-08-14 00:00:00-04:00,0.0791397556875601,0.0791397556875601,0.0782842487096786,0.0782842487096786,24192000,37.28976090828544,0.08840972324773574,-0.0019761694624133574,-9.732867512399451e-05,-0.001878840787289363
1981-08-17 00:00:00-04:00,0.0765725096445637,0.0765725096445637,0.0757170021533966,0.0757170021533966,18905600,34.070481550436035,0.08791196947933029,-0.0024149943649920957,-0.00042892286216218625,-0.0019860715028299095
1981-08-18 00:00:00-04:00,0.0748614912217433,0.0748614912217433,0.0740059837698936,0.0740059837698936,17001600,32.082514230516374,0.0873666367064112,-0.0028677732410242046,-0.0007053613905554359,-0.0021624118504687687
1981-08-19 00:00:00-04:00,0.0740060008539345,0.0740060008539345,0.0731504932045936,0.0731504932045936,20675200,31.105254594822174,0.08680914088281051,-0.003258077610748228,-0.0008765326082235672,-0.0023815450025246607
1981-08-20 00:00:00-04:00,0.0740059837698936,0.0744337403515651,0.0740059837698936,0.0740059837698936,17113600,33.293492087993116,0.08630705629014711,-0.003458498281411232,-0.0008615626231092566,-0.0025969356583019753
1981-08-21 00:00:00-04:00,0.069728488672513,0.069728488672513,0.0688729807734489,0.0688729807734489,41910400,27.624089424165913,0.08562336705419817,-0.003985580262058336,-0.0011109156830050883,-0.0028746645790532475
1981-08-24 00:00:00-04:00,0.0650224054416885,0.0650224054416885,0.0645946487784385,0.0645946487784385,23072000,23.961563158234494,0.08479871143554092,-0.0046944079529130656,-0.0014557946990878543,-0.0032386132538252113
1981-08-25 00:00:00-04:00,0.066306434571743,0.0667341855203475,0.066306434571743,0.066306434571743,40700800,28.070768245828518,0.08407352410754886,-0.005059707043969686,-0.0014568750321155791,-0.0036028320118541065
1981-08-26 00:00:00-04:00,0.0654501374383823,0.0654501374383823,0.0650223866105079,0.0650223866105079,33600000,26.89657875409406,0.08332642067629235,-0.005390680732799524,-0.001430278976756334,-0.00396040175604319
1981-08-27 00:00:00-04:00,0.0654501169919967,0.0658786387375261,0.0654501169919967,0.0654501169919967,25916800,27.977332206715644,0.08262538915926115,-0.005554437401789042,-0.001275228516596681,-0.004279208885192361
1981-08-28 00:00:00-04:00,0.0688729807734489,0.0693007318672328,0.0688729807734489,0.0688729807734489,38035200,36.11653041381364,0.08208607902648421,-0.005346389391772802,-0.0008537444052643525,-0.004492644986508449
1981-08-31 00:00:00-04:00,0.0688729807734489,0.0693007318672328,0.0688729807734489,0.0688729807734489,40947200,36.11653041381364,0.0815679183106789,-0.005122461299688588,-0.0005038530505441109,-0.004618608249144477
1981-09-01 00:00:00-04:00,0.0731504932045936,0.0735782498850114,0.0731504932045936,0.0731504932045936,37027200,45.10732093272798,0.08123782320847948,-0.004547417372070456,5.695270165921758e-05,-0.004604370073729673
