Date,open,high,low,close,volume
1981-01-27 00:00:00-05:00,0.11036735408574473,0.11036735408574473,0.1095118522644043,0.1095118522644043,23699200
1981-01-28 00:00:00-05:00,0.1065175646121858,0.1065175646121858,0.10608980804681778,0.10608980804681778,28156800
1981-01-29 00:00:00-05:00,0.10266779006182411,0.10266779006182411,0.10224003344774246,0.10224003344774246,43904000
1981-01-30 00:00:00-05:00,0.09753397882596616,0.09753397882596616,0.0966784656047821,0.0966784656047821,46188800
1981-02-02 00:00:00-05:00,0.09154541602289686,0.09154541602289686,0.09111766517162323,0.09111766517162323,23766400
1981-02-03 00:00:00-05:00,0.09453967958688736,0.09496743036920258,0.09453967958688736,0.09453967958688736,19152000
1981-02-04 00:00:00-05:00,0.09796170890331268,0.09838945397506114,0.09796170890331268,0.09796170890331268,27865600
1981-02-05 00:00:00-05:00,0.09796170890331268,0.09881721046979394,0.09796170890331268,0.09796170890331268,7929600
1981-02-06 00:00:00-05:00,0.09838949888944626,0.09881725557944816,0.09838949888944626,0.09838949888944626,13865600
1981-02-09 00:00:00-05:00,0.09411196630906822,0.09411196630906822,0.09325645864009857,0.09325645864009857,16755200
1981-02-10 00:00:00-05:00,0.09325645864009857,0.09368421533033078,0.09325645864009857,0.09325645864009857,18345600
1981-02-11 00:00:00-05:00,0.09068991056566521,0.09068991056566521,0.09026215970516205,0.09026215970516205,13843200
1981-02-12 00:00:00-05:00,0.08983442374044567,0.08983442374044567,0.08940590173006058,0.08940590173006058,14560000
1981-02-13 00:00:00-05:00,0.08812261562316763,0.08812261562316763,0.08726710826158524,0.08726710826158524,11155200
1981-02-17 00:00:00-05:00,0.08940590173006058,0.08983442374044567,0.08940590173006058,0.08940590173006058,12275200
1981-02-18 00:00:00-05:00,0.09325645864009857,0.09411196630906822,0.09325645864009857,0.09325645864009857,19241600
1981-02-19 00:00:00-05:00,0.08812264000142986,0.08812264000142986,0.08769488334655762,0.08769488334655762,22310400
1981-02-20 00:00:00-05:00,0.08341733002567396,0.08341733002567396,0.08298957347869873,0.08298957347869873,24371200
1981-02-23 00:00:00-05:00,0.08427287638187408,0.08470063315566502,0.08427287638187408,0.08427287638187408,14112000
1981-02-24 00:00:00-05:00,0.08213408502657325,0.08213408502657325,0.08127857744693756,0.08127857744693756,16979200
1981-02-25 00:00:00-05:00,0.08641163259744644,0.08683938357939854,0.08641163259744644,0.08641163259744644,19488000
1981-02-26 00:00:00-05:00,0.08769488334655762,0.08812264000142986,0.08769488334655762,0.08769488334655762,10841600
1981-02-27 00:00:00-05:00,0.09068991988897324,0.09154542740942258,0.09068991988897324,0.09068991988897324,14761600
1981-03-02 00:00:00-05:00,0.09111766517162323,0.09154541602289686,0.09111766517162323,0.09111766517162323,11760000
1981-03-03 00:00:00-05:00,0.09026218602037865,0.09026218602037865,0.08983442932367325,0.08983442932367325,16172800
1981-03-04 00:00:00-05:00,0.08940589246052623,0.08940589246052623,0.08897814154624939,0.08897814154624939,13708800
1981-03-05 00:00:00-05:00,0.08897813797102129,0.08897813797102129,0.0885503813624382,0.0885503813624382,5376000
1981-03-06 00:00:00-05:00,0.08855039094480778,0.08855039094480778,0.08769488334655762,0.08769488334655762,11603200
1981-03-09 00:00:00-05:00,0.08127857563825906,0.08127857563825906,0.08085082471370697,0.08085082471370697,15321600
1981-03-10 00:00:00-05:00,0.0774280336860994,0.0774280336860994,0.07700028270483017,0.07700028270483017,28380800
1981-03-11 00:00:00-05:00,0.07486149122174338,0.07486149122174338,0.07400598376989365,0.07400598376989365,29859200
1981-03-12 00:00:00-05:00,0.07700028270483017,0.0774280336860994,0.07700028270483017,0.07700028270483017,59248000
1981-03-13 00:00:00-05:00,0.07657249826229955,0.07657249826229955,0.0761447474360466,0.0761447474360466,231302400
1981-03-16 00:00:00-05:00,0.07913979887962341,0.07999530632441448,0.07913979887962341,0.07913979887962341,37228800
1981-03-17 00:00:00-05:00,0.08298957347869873,0.08384508086115633,0.08298957347869873,0.08298957347869873,43747200
1981-03-18 00:00:00-05:00,0.08812263607978821,0.08897814363996649,0.08812263607978821,0.08812263607978821,36937600
1981-03-19 00:00:00-05:00,0.08769485908663006,0.08769485908663006,0.08726710826158524,0.08726710826158524,37811200
1981-03-20 00:00:00-05:00,0.08812263607978821,0.08897814363996649,0.08812263607978821,0.08812263607978821,14604800
1981-03-23 00:00:00-05:00,0.09154541790485382,0.09240092533648135,0.09154541790485382,0.09154541790485382,22019200
1981-03-24 00:00:00-05:00,0.09154541602289686,0.09154541602289686,0.09111766517162323,0.09111766517162323,28156800
1981-03-25 00:00:00-05:00,0.09026218041056591,0.09026218041056591,0.08940590173006058,0.08940590173006058,7056000
1981-03-26 00:00:00-05:00,0.08812264000142986,0.08812264000142986,0.08769488334655762,0.08769488334655762,12275200
1981-03-27 00:00:00-05:00,0.08512837266878712,0.08512837266878712,0.08470062166452408,0.08470062166452408,12252800
1981-03-30 00:00:00-05:00,0.08470062166452408,0.08555612938454528,0.08470062166452408,0.08470062166452408,9900800
1981-03-31 00:00:00-05:00,0.08470057878146571,0.08470057878146571,0.08384507149457932,0.08384507149457932,15993600
1981-04-01 00:00:00-05:00,0.08341733002567396,0.08341733002567396,0.08298957347869873,0.08298957347869873,34070400
1981-04-02 00:00:00-05:00,0.09026215970516205,0.09068991056566521,0.09026215970516205,0.09026215970516205,31404800
1981-04-03 00:00:00-05:00,0.09068991988897324,0.0911176765049448,0.09068991988897324,0.09068991988897324,16486400
1981-04-06 00:00:00-05:00,0.08940589246052623,0.08940589246052623,0.08897814154624939,0.08897814154624939,22803200
1981-04-07 00:00:00-05:00,0.08855038700413033,0.08855038700413033,0.08812263607978821,0.08812263607978821,10684800
1981-04-08 00:00:00-05:00,0.0924009382724762,0.09325644582387352,0.0924009382724762,0.0924009382724762,21952000
1981-04-09 00:00:00-05:00,0.09411191195249557,0.09453966839566688,0.09411191195249557,0.09411191195249557,12499200
1981-04-10 00:00:00-05:00,0.09539520740509033,0.09582295827951597,0.09539520740509033,0.09539520740509033,33465600
1981-04-13 00:00:00-05:00,0.09539520740509033,0.09582295827951597,0.09539520740509033,0.09539520740509033,16060800
1981-04-14 00:00:00-05:00,0.09539520740509033,0.09582295827951597,0.09539520740509033,0.09539520740509033,6652800
1981-04-15 00:00:00-05:00,0.0911176765049448,0.0911176765049448,0.09068991988897324,0.09068991988897324,34048000
1981-04-16 00:00:00-05:00,0.08598387063615036,0.08598387063615036,0.08555611968040466,0.08555611968040466,23878400
1981-04-20 00:00:00-05:00,0.08812263607978821,0.08855038700413033,0.08812263607978821,0.08812263607978821,35347200
1981-04-21 00:00:00-05:00,0.09411191195249557,0.09453966839566688,0.09411191195249557,0.09411191195249557,28537600
1981-04-22 00:00:00-05:00,0.09753396362066269,0.09796172016456854,0.09753396362066269,0.09753396362066269,18995200
1981-04-23 00:00:00-05:00,0.10010049492120743,0.10052825152871273,0.10010049492120743,0.10010049492120743,58016000
1981-04-24 00:00:00-05:00,0.10010047618548476,0.10010047618548476,0.09924497455358505,0.09924497455358505,35056000
1981-04-27 00:00:00-04:00,0.09881725557944816,0.09881725557944816,0.09838949888944626,0.09838949888944626,38528000
1981-04-28 00:00:00-04:00,0.09710622221537414,0.09710622221537414,0.0966784656047821,0.0966784656047821,32188800
1981-04-29 00:00:00-04:00,0.09582295827951597,0.09582295827951597,0.09539520740509033,0.09539520740509033,13641600
1981-04-30 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,12611200
1981-05-01 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,16553600
1981-05-04 00:00:00-04:00,0.09710622221537414,0.09710622221537414,0.0966784656047821,0.0966784656047821,14448000
1981-05-05 00:00:00-04:00,0.0966784655093143,0.0966784655093143,0.09625072032213211,0.09625072032213211,17539200
1981-05-06 00:00:00-04:00,0.09411194736480129,0.09411194736480129,0.09368419647216797,0.09368419647216797,18950400
1981-05-07 00:00:00-04:00,0.09496744722127914,0.09539520379099238,0.09496744722127914,0.09496744722127914,9363200
1981-05-08 00:00:00-04:00,0.09582298249006271,0.09625073918405835,0.09582298249006271,0.09582298249006271,7907200
1981-05-11 00:00:00-04:00,0.09411194736480129,0.09411194736480129,0.09368419647216797,0.09368419647216797,11939200
1981-05-12 00:00:00-04:00,0.09368419647216797,0.09496745486156152,0.09368419647216797,0.09368419647216797,4256000
1981-05-13 00:00:00-04:00,0.09368421533033078,0.09453972299930044,0.09325645864009857,0.09325645864009857,4905600
1981-05-14 00:00:00-04:00,0.09282869307377635,0.09282869307377635,0.0919731855392456,0.0919731855392456,4928000
1981-05-15 00:00:00-04:00,0.09411191195249557,0.09539517557051802,0.09411191195249557,0.09411191195249557,4905600
1981-05-18 00:00:00-04:00,0.09582298249006271,0.09667848445506433,0.09582298249006271,0.09582298249006271,4166400
1981-05-19 00:00:00-04:00,0.09453966839566688,0.09453966839566688,0.09411191195249557,0.09411191195249557,25424000
1981-05-20 00:00:00-04:00,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,13283200
1981-05-21 00:00:00-04:00,0.10266779363155365,0.10309555026050828,0.10266779363155365,0.10266779363155365,32211200
1981-05-22 00:00:00-04:00,0.10737306624650955,0.10822857937666054,0.10737306624650955,0.10737306624650955,31427200
1981-05-26 00:00:00-04:00,0.10737308106614744,0.10737308106614744,0.10694533586502075,0.10694533586502075,85344000
1981-05-27 00:00:00-04:00,0.11293384432792664,0.1133616008059023,0.11293384432792664,0.11293384432792664,149497600
1981-05-28 00:00:00-04:00,0.11293384432792664,0.1133616008059023,0.11293384432792664,0.11293384432792664,73987200
1981-05-29 00:00:00-04:00,0.11336170881986618,0.11379023104606995,0.11336170881986618,0.11336170881986618,59382400
1981-06-01 00:00:00-04:00,0.11336170881986618,0.11379023104606995,0.11336170881986618,0.11336170881986618,51251200
1981-06-02 00:00:00-04:00,0.10822856056932137,0.10822856056932137,0.10780080407857895,0.10780080407857895,40432000
1981-06-03 00:00:00-04:00,0.10780080407857895,0.10865630563707955,0.10780080407857895,0.10780080407857895,39446400
1981-06-04 00:00:00-04:00,0.10993964225053786,0.11036738757952437,0.10993964225053786,0.10993964225053787,56067200
1981-06-05 00:00:00-04:00,0.10865636170493367,0.10865636170493367,0.10822861641645432,0.10822861641645432,57680000
1981-06-08 00:00:00-04:00,0.10480654621415493,0.10480654621415493,0.10437878966331482,0.10437878966331482,93497600
1981-06-09 00:00:00-04:00,0.10651755332946776,0.10694530984952628,0.10651755332946776,0.10651755332946777,119593600
1981-06-10 00:00:00-04:00,0.10780080407857895,0.10908406212782197,0.10780080407857895,0.10780080407857895,25222400
1981-06-11 00:00:00-04:00,0.11250618100166321,0.11293393783380858,0.11250618100166321,0.11250618100166321,38976000
1981-06-12 00:00:00-04:00,0.11165061232436137,0.11165061232436137,0.11122285574674606,0.11122285574674606,25804800
1981-06-15 00:00:00-04:00,0.11122282968859024,0.11122282968859024,0.11079507321119308,0.11079507321119308,143763200
1981-06-16 00:00:00-04:00,0.109084103450727,0.109084103450727,0.10865634679794312,0.10865634679794312,37251200
1981-06-17 00:00:00-04:00,0.10737308106614744,0.10737308106614744,0.10694533586502075,0.10694533586502075,27574400
1981-06-18 00:00:00-04:00,0.10694530984952628,0.1073730549465998,0.10651755332946776,0.10651755332946777,23049600
1981-06-19 00:00:00-04:00,0.10395105923451915,0.10395105923451915,0.10352331399917603,0.10352331399917603,27507200
1981-06-22 00:00:00-04:00,0.10010050230520898,0.10010050230520898,0.09967275708913803,0.09967275708913803,10841600
1981-06-23 00:00:00-04:00,0.1013837531208992,0.1022400201549112,0.1013837531208992,0.1013837531208992,15030400
1981-06-24 00:00:00-04:00,0.09967277248350902,0.09967277248350902,0.09881725907325745,0.09881725907325745,23027200
1981-06-25 00:00:00-04:00,0.10095604509115219,0.10138380185523774,0.10095604509115219,0.10095604509115219,24259200
1981-06-26 00:00:00-04:00,0.10052825894426812,0.10052825894426812,0.09967275708913803,0.09967275708913803,23788800
1981-06-29 00:00:00-04:00,0.09710622211948394,0.09710622211948394,0.09625072032213211,0.09625072032213211,10595200
1981-06-30 00:00:00-04:00,0.08940589246052623,0.08940589246052623,0.08897814154624939,0.08897814154624939,35907200
1981-07-01 00:00:00-04:00,0.08855038700413033,0.08855038700413033,0.08812263607978821,0.08812263607978821,170464000
1981-07-02 00:00:00-04:00,0.08812263607978821,0.08855038700413033,0.08812263607978821,0.08812263607978821,30284800
1981-07-06 00:00:00-04:00,0.08598385203332695,0.08598385203332695,0.08512834459543228,0.08512834459543228,16531200
1981-07-07 00:00:00-04:00,0.08598385006189346,0.0868393574801731,0.08598385006189346,0.08598385006189346,15836800
1981-07-08 00:00:00-04:00,0.08940590173006058,0.08983442374044567,0.08940590173006058,0.08940590173006058,16620800
1981-07-09 00:00:00-04:00,0.08298959403866395,0.08298959403866395,0.08256184309720993,0.08256184309720993,32883200
1981-07-10 00:00:00-04:00,0.07657249826229955,0.07657249826229955,0.0761447474360466,0.0761447474360466,55171200
1981-07-13 00:00:00-04:00,0.07785654813051224,0.07828430478158298,0.07785654813051224,0.07785654813051224,45740800
1981-07-14 00:00:00-04:00,0.08127857744693756,0.08213408502657325,0.08127857744693756,0.08127857744693756,19779200
1981-07-15 00:00:00-04:00,0.08341734856367111,0.08384509949421338,0.08341734856367111,0.08341734856367111,10953600
1981-07-16 00:00:00-04:00,0.08555611968040466,0.08641162730339054,0.08555611968040466,0.08555611968040466,15232000
1981-07-17 00:00:00-04:00,0.0885503813624382,0.08897813797102129,0.0885503813624382,0.0885503813624382,19824000
1981-07-20 00:00:00-04:00,0.08298959403866395,0.08298959403866395,0.08256184309720993,0.08256184309720993,23654400
1981-07-21 00:00:00-04:00,0.08256178712227419,0.08256178712227419,0.08213403075933456,0.08213403075933456,31942400
1981-07-22 00:00:00-04:00,0.0782842991173157,0.0782842991173157,0.07742802053689957,0.07742802053689957,22668800
1981-07-23 00:00:00-04:00,0.07956758141517639,0.07999533816357117,0.07956758141517639,0.07956758141517639,34451200
1981-07-24 00:00:00-04:00,0.08213403075933456,0.08256178712227419,0.08213403075933456,0.08213403075933456,28851200
1981-07-27 00:00:00-04:00,0.08555611968040466,0.08598387063615036,0.08555611968040466,0.08555611968040466,17337600
1981-07-28 00:00:00-04:00,0.08298959403866395,0.08298959403866395,0.08256184309720993,0.08256184309720993,22848000
1981-07-29 00:00:00-04:00,0.0817063340925025,0.0817063340925025,0.08127857744693756,0.08127857744693756,15500800
1981-07-30 00:00:00-04:00,0.08427287638187408,0.08512838421796007,0.08427287638187408,0.08427287638187408,9900800
1981-07-31 00:00:00-04:00,0.08555611968040466,0.08598387063615036,0.08555611968040466,0.08555611968040466,10953600
1981-08-03 00:00:00-04:00,0.08555612938454528,0.08555612938454528,0.08470062166452408,0.08470062166452408,12432000
1981-08-04 00:00:00-04:00,0.08598385006189346,0.08641160662677984,0.08598385006189346,0.08598385006189346,31673600
1981-08-05 00:00:00-04:00,0.0885503813624382,0.08897813797102129,0.0885503813624382,0.0885503813624382,17494400
1981-08-06 00:00:00-04:00,0.08683938357939854,0.08683938357939854,0.08641163259744644,0.08641163259744644,10528000
1981-08-07 00:00:00-04:00,0.08641163259744644,0.08683938357939854,0.08641163259744644,0.08641163259744644,9206400
1981-08-10 00:00:00-04:00,0.08641163259744644,0.08641163259744644,0.08641163259744644,0.08641163259744644,0
1981-08-11 00:00:00-04:00,0.08470057878146571,0.08470057878146571,0.08384507149457932,0.08384507149457932,71456000
1981-08-12 00:00:00-04:00,0.08256178712227419,0.08256178712227419,0.08213403075933456,0.08213403075933456,26275200
1981-08-13 00:00:00-04:00,0.07999533816357117,0.07999533816357117,0.07956758141517639,0.07956758141517639,27484800
1981-08-14 00:00:00-04:00,0.07913975568756013,0.07913975568756013,0.07828424870967865,0.07828424870967865,24192000
1981-08-17 00:00:00-04:00,0.07657250964456376,0.07657250964456376,0.0757170021533966,0.0757170021533966,18905600
1981-08-18 00:00:00-04:00,0.07486149122174338,0.07486149122174338,0.07400598376989365,0.07400598376989365,17001600
1981-08-19 00:00:00-04:00,0.0740060008539345,0.0740060008539345,0.07315049320459366,0.07315049320459366,20675200
1981-08-20 00:00:00-04:00,0.07400598376989365,0.07443374035156518,0.07400598376989365,0.07400598376989365,17113600
1981-08-21 00:00:00-04:00,0.06972848867251305,0.06972848867251305,0.06887298077344894,0.06887298077344894,41910400
1981-08-24 00:00:00-04:00,0.06502240544168858,0.06502240544168858,0.06459464877843857,0.06459464877843857,23072000
1981-08-25 00:00:00-04:00,0.06630643457174301,0.06673418552034753,0.06630643457174301,0.06630643457174301,40700800
1981-08-26 00:00:00-04:00,0.06545013743838232,0.06545013743838232,0.06502238661050797,0.06502238661050797,33600000
1981-08-27 00:00:00-04:00,0.06545011699199677,0.06587863873752613,0.06545011699199677,0.06545011699199677,25916800
1981-08-28 00:00:00-04:00,0.06887298077344894,0.06930073186723285,0.06887298077344894,0.06887298077344894,38035200
1981-08-31 00:00:00-04:00,0.06887298077344894,0.06930073186723285,0.06887298077344894,0.06887298077344894,40947200
1981-09-01 00:00:00-04:00,0.07315049320459366,0.07357824988501141,0.07315049320459366,0.07315049320459366,37027200
1981-09-02 00:00:00-04:00,0.07443377375602722,0.07486152481817196,0.07443377375602722,0.07443377375602722,19376000
1981-09-03 00:00:00-04:00,0.07143946938292792,0.07143946938292792,0.07058396190404892,0.07058396190404892,37475200
1981-09-04 00:00:00-04:00,0.07015623731877116,0.07015623731877116,0.06972848623991013,0.06972848623991013,15254400
1981-09-08 00:00:00-04:00,0.06801743443380387,0.06801743443380387,0.06758967787027359,0.06758967787027359,25446400
1981-09-09 00:00:00-04:00,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06758967787027359,30531200
1981-09-10 00:00:00-04:00,0.06801743805408478,0.06844518892888933,0.06801743805408478,0.06801743805408478,34809600
1981-09-11 00:00:00-04:00,0.067589668479066,0.067589668479066,0.0671619176864624,0.0671619176864624,17539200
1981-09-14 00:00:00-04:00,0.06545013743838232,0.06545013743838232,0.06502238661050797,0.06502238661050797,27686400
1981-09-15 00:00:00-04:00,0.06373917153665833,0.06373917153665833,0.06331142038106918,0.06331142038106918,19510400
1981-09-16 00:00:00-04:00,0.06245588533577469,0.06245588533577469,0.062028128653764725,0.062028128653764725,19353600
1981-09-17 00:00:00-04:00,0.06074486693043997,0.06074486693043997,0.060317110270261765,0.060317110270261765,19376000
1981-09-18 00:00:00-04:00,0.060744889080524445,0.06117264018518392,0.060744889080524445,0.060744889080524445,26320000
1981-09-21 00:00:00-04:00,0.06117261201143265,0.06160036863058034,0.06117261201143265,0.06117261201143265,49033600
1981-09-22 00:00:00-04:00,0.05817831855468201,0.05817831855468201,0.05775056779384612,0.05775056779384613,47420800
1981-09-23 00:00:00-04:00,0.057322824474194074,0.057322824474194074,0.056467317044734955,0.056467317044734955,28201600
1981-09-24 00:00:00-04:00,0.05646730014127919,0.05646730014127919,0.05603954941034317,0.05603954941034317,18300800
1981-09-25 00:00:00-04:00,0.04962248918665021,0.04962248918665021,0.048766981810331345,0.048766981810331345,34608000
1981-09-28 00:00:00-04:00,0.04919474944472313,0.04962250613472503,0.04919474944472313,0.04919474944472313,91728000
1981-09-29 00:00:00-04:00,0.051761262118816376,0.052189018723439,0.051761262118816376,0.051761262118816376,94684800
1981-09-30 00:00:00-04:00,0.05218903347849846,0.05261678449256265,0.05218903347849846,0.05218903347849846,49996800
1981-10-01 00:00:00-04:00,0.05218903347849846,0.05261678449256265,0.05218903347849846,0.05218903347849846,61129600
1981-10-02 00:00:00-04:00,0.056467317044734955,0.05689507361521111,0.056467317044734955,0.056467317044734955,45046400
1981-10-05 00:00:00-04:00,0.05817834287881851,0.059033850469666506,0.05817834287881851,0.05817834287881851,43097600
1981-10-06 00:00:00-04:00,0.05817831855468201,0.05817831855468201,0.05775056779384612,0.05775056779384613,28358400
1981-10-07 00:00:00-04:00,0.06117261201143265,0.06202811953823421,0.06117261201143265,0.06117261201143265,38841600
1981-10-08 00:00:00-04:00,0.06331142038106918,0.06373917153665833,0.06331142038106918,0.06331142038106918,31091200
1981-10-09 00:00:00-04:00,0.063739113509655,0.06459462075349122,0.063739113509655,0.063739113509655,54521600
1981-10-12 00:00:00-04:00,0.06587865948677063,0.06630641602723503,0.06587865948677063,0.06587865948677063,27350400
1981-10-13 00:00:00-04:00,0.06587865948677063,0.06673416685620664,0.06587865948677063,0.06587865948677063,44195200
1981-10-14 00:00:00-04:00,0.06245588533577469,0.06245588533577469,0.062028128653764725,0.062028128653764725,30979200
1981-10-15 00:00:00-04:00,0.06331142038106918,0.06373917153665833,0.06331142038106918,0.06331142038106918,29433600
1981-10-16 00:00:00-04:00,0.06288363608127027,0.06288363608127027,0.062455885112285614,0.062455885112285614,36467200
1981-10-19 00:00:00-04:00,0.063739113509655,0.06416686998731909,0.063739113509655,0.063739113509655,20585600
1981-10-20 00:00:00-04:00,0.0671619176864624,0.067589668479066,0.0671619176864624,0.0671619176864624,35728000
1981-10-21 00:00:00-04:00,0.0671619176864624,0.067589668479066,0.0671619176864624,0.0671619176864624,76899200
1981-10-22 00:00:00-04:00,0.06716195897318722,0.06716195897318722,0.0667342022061348,0.0667342022061348,32278400
1981-10-23 00:00:00-04:00,0.06545013743838232,0.06545013743838232,0.06502238661050797,0.06502238661050797,27910400
1981-10-26 00:00:00-05:00,0.06502238661050797,0.06545013743838232,0.06502238661050797,0.06502238661050797,27283200
1981-10-27 00:00:00-05:00,0.06630643457174301,0.06716194218044642,0.06630643457174301,0.06630643457174301,85590400
1981-10-28 00:00:00-05:00,0.06844519823789597,0.06887295488237169,0.06844519823789597,0.06844519823789597,44172800
1981-10-29 00:00:00-05:00,0.06801743443380387,0.06801743443380387,0.06758967787027359,0.06758967787027359,30486400
1981-10-30 00:00:00-05:00,0.06844519823789597,0.06887295488237169,0.06844519823789597,0.06844519823789597,52729600
1981-11-02 00:00:00-05:00,0.06844519823789597,0.06887295488237169,0.06844519823789597,0.06844519823789597,36915200
1981-11-03 00:00:00-05:00,0.06801743443380387,0.06801743443380387,0.06758967787027359,0.06758967787027359,28380800
1981-11-04 00:00:00-05:00,0.06630641602723503,0.06630641602723503,0.06587865948677063,0.06587865948677063,23811200
1981-11-05 00:00:00-05:00,0.06160036863058034,0.06160036863058034,0.06117261201143265,0.06117261201143265,23363200
1981-11-06 00:00:00-05:00,0.06160036846995354,0.06202811937649201,0.06160036846995354,0.06160036846995354,24595200
1981-11-09 00:00:00-05:00,0.062455885112285614,0.06288363608127027,0.062455885112285614,0.062455885112285614,20384000
1981-11-10 00:00:00-05:00,0.06288362294435501,0.06331137953547238,0.06288362294435501,0.06288362294435501,16755200
1981-11-11 00:00:00-05:00,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,27440000
1981-11-12 00:00:00-05:00,0.0667342022061348,0.06716195897318722,0.0667342022061348,0.0667342022061348,39916800
1981-11-13 00:00:00-05:00,0.06245588533577469,0.06245588533577469,0.062028128653764725,0.062028128653764725,21011200
1981-11-16 00:00:00-05:00,0.06160036863058034,0.06160036863058034,0.06117261201143265,0.06117261201143265,22556800
1981-11-17 00:00:00-05:00,0.062455885112285614,0.06288363608127027,0.062455885112285614,0.062455885112285614,35414400
1981-11-18 00:00:00-05:00,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,29142400
1981-11-19 00:00:00-05:00,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,40006400
1981-11-20 00:00:00-05:00,0.06502238661050797,0.06545013743838232,0.06502238661050797,0.06502238661050797,38102400
1981-11-23 00:00:00-05:00,0.06288363630628999,0.06288363630628999,0.062028128653764725,0.062028128653764725,22960000
1981-11-24 00:00:00-05:00,0.06202811937649201,0.06202811937649201,0.06160036846995354,0.06160036846995354,22153600
1981-11-25 00:00:00-05:00,0.06288362294435501,0.06331137953547238,0.06288362294435501,0.06288362294435501,52550400
1981-11-27 00:00:00-05:00,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,37251200
1981-11-30 00:00:00-05:00,0.06416686998731909,0.06416686998731909,0.063739113509655,0.063739113509655,23968000
1981-12-01 00:00:00-05:00,0.063739113509655,0.06416686998731909,0.063739113509655,0.063739113509655,23385600
